ID	Property	原文	正誤判定	正解Propertyの詳細	場面内の主語	場面内の述語	場面内の目的語
142	Who	ホームズ	True		〇	〇	△
142	hasPredicate	拾った	True	hasPredicate	〇	〇	△
142	Obj	花壇にて、	False	判別不能	〇	〇	△
142	Obj	真鍮の筒	True	What	〇	〇	△
143	対象文	エルリッジが東ラストン方面の数マイル先にある			〇	×	×
143	Who	エルリッジ	True		〇	×	×
143	hasPredicate	ある	False		〇	×	×
143	Obj	東ラストン方面の数マイル先	False	判別不能	〇	×	×
144	対象文	ホームズは馬番の少年に以下を頼んだ			〇	〇	△
144	Who	ホームズ	True		〇	〇	△
144	hasPredicate	頼んだ	True	hasPredicate	〇	〇	△
144	Obj	馬番の少年	True	Whom	〇	〇	△
144	Obj	以下	False	判別不能	〇	〇	△
145	対象文	馬番の少年は書き付けをエルリッジ農場へ持っていく			〇	×	無
145	Who	馬番の少年	True		〇	×	無
145	hasPredicate	書き付けをエルリッジ農場へ持っていく	False		〇	×	無
147	対象文	踊る人形は子供のいたずらに似せた暗号である			〇	×	無
147	Who	踊る人形	True		〇	×	無
147	hasPredicate	子供のいたずらに似せた暗号である	False		〇	×	無
148	対象文	人形は文字の代用である			×	×	無
148	Who	人形	False		×	×	無
148	hasPredicate	文字の代用である	False		×	×	無
149	対象文	踊る人形は暗号の規則で解くことができる			〇	〇	×
149	Who	踊る人形	True		〇	〇	×
149	hasPredicate	解くことができる	True	hasProperty	〇	〇	×
149	Obj	暗号の規則	False	判別不能	〇	〇	×
151	対象文	踊る人形fは「E」である			〇	×	無
151	Who	踊る人形f	True		〇	×	無
151	hasPredicate	「E」である	False		〇	×	無
152	対象文	Eはアルファベットにおいて最も使われている			〇	×	×
152	Who	E	True		〇	×	×
152	hasPredicate	最も使われている	False		〇	×	×
152	Obj	アルファベットにおいて	False	判別不能	〇	×	×
153	対象文	踊る人形Aは踊る人形Fを4回持つ			〇	×	〇
153	Who	踊る人形A	True		〇	×	〇
153	hasPredicate	持つ	False		〇	×	〇
153	Obj	踊る人形F	True	What	〇	×	〇
153	Obj	4回	True	How	〇	×	〇
154	対象文	旗は文字を区切る			〇	〇	〇
154	Who	旗	True		〇	〇	〇
154	hasPredicate	区切る	True	hasPredicate	〇	〇	〇
154	Obj	文字	True	What	〇	〇	〇
156	対象文	踊る人形Dは2番目と4番目にEを持つ			×	〇	〇
156	Who	踊る人形D	False		×	〇	〇
156	hasPredicate	持つ	True	hasPredicate	×	〇	〇
156	Obj	2番目	True	Where	×	〇	〇
156	Obj	4番目	True	Where	×	〇	〇
156	Obj	E	True	What	×	〇	〇
158	対象文	踊る人形Dはネヴァーかもしれない			〇	×	無
158	Who	踊る人形D	True		〇	×	無
158	hasPredicate	ネヴァーかもしれない	False		〇	×	無
159	対象文	踊る人形Gは「N、V、R」である			〇	×	無
159	Who	踊る人形G	True		〇	×	無
159	hasPredicate	「N、V、R」である	False		〇	×	無
160	対象文	踊る人形Xは両端にEを持つ			〇	〇	△
160	Who	踊る人形X	True		〇	〇	△
160	hasPredicate	持つ	True	hasPredicate	〇	〇	△
160	Obj	両端	False	判別不能	〇	〇	△
160	Obj	E	True	What	〇	〇	△
161	対象文	踊る人形Xは中に三文字を持つ			〇	〇	△
161	Who	踊る人形X	True		〇	〇	△
161	hasPredicate	持つ	True	hasPredicate	〇	〇	△
161	Obj	中	False	判別不能	〇	〇	△
161	Obj	三文字	True	What	〇	〇	△
162	対象文	踊る人形に2回、踊る人形Xが現れている			〇	〇	△
162	Who	踊る人形X	True		〇	〇	△
162	hasPredicate	現れている	True	hasPredicate	〇	〇	△
162	Obj	踊る人形	True	Where	〇	〇	△
162	Obj	2回、	False	判別不能	〇	〇	△
164	対象文	ホームズは以下を言った			〇	〇	×
164	Who	ホームズ	True		〇	〇	×
164	hasPredicate	言った	True	hasPredicate	〇	〇	×
164	Obj	以下	False	判別不能	〇	〇	×
165	対象文	踊る人形Xは「L、S、I」を含む			〇	〇	×
165	Who	踊る人形X	True		〇	〇	×
165	hasPredicate	含む	True	hasPredicate	〇	〇	×
165	Obj	「L、S、I」	False	判別不能	〇	〇	×
166	対象文	踊る人形Xは「ELSIE」である			〇	×	無
166	Who	踊る人形X	True		〇	×	無
166	hasPredicate	「ELSIE」である	False		〇	×	無
167	対象文	踊る人形Yは「COME」である			〇	×	無
167	Who	踊る人形Y	True		〇	×	無
167	hasPredicate	「COME」である	False		〇	×	無
167a	対象文	踊る人形Yは「E」を最後に持つ			〇	〇	△
167a	Who	踊る人形Y	True		〇	〇	△
167a	hasPredicate	持つ	True	hasPredicate	〇	〇	△
167a	Obj	「E」	False	判別不能	〇	〇	△
167a	Obj	最後	True	Where	〇	〇	△
168	対象文	踊る人形Yは「C、O、M」を含む			〇	〇	×
168	Who	踊る人形Y	True		〇	〇	×
168	hasPredicate	含む	True	hasPredicate	〇	〇	×
168	Obj	「C、O、M」	False	判別不能	〇	〇	×
169	対象文	文章Hは短い			〇	〇	無
169	Who	文章H	True		〇	〇	無
169	hasPredicate	短い	True	hasProperty	〇	〇	無
169a	対象文	文章Hは文字C1を三回持つ			〇	〇	〇
169a	Who	文章H	True		〇	〇	〇
169a	hasPredicate	持つ	True	hasPredicate	〇	〇	〇
169a	Obj	文字C1	True	What	〇	〇	〇
169a	Obj	三回	True	How	〇	〇	〇
169b	対象文	文章Hは，「?M ?ERE ??E SL?NE?」である			×	×	無
169b	Who	文章Hは，	False		×	×	無
169b	hasPredicate	「?M?ERE??ESL?NE?」である	False		×	×	無
170	対象文	文章Hの最初の位置にある文字C1はAである			×	×	無
170	Who	文章Hの最初の位置にある文字C1	False		×	×	無
170	hasPredicate	Aである	False		×	×	無
171	対象文	文章Hの2つ目の単語の最初の文字C2はHである			×	×	無
171	Who	文章Hの2つ目の単語の最初の文字C2	False		×	×	無
171	hasPredicate	Hである	False		×	×	無
172	対象文	文章Hは「Am Here Abe Slaney」を意味する			〇	〇	×
172	Who	文章H	True		〇	〇	×
172	hasPredicate	意味する	True	hasPredicate	〇	〇	×
172	Obj	「AmHereAbeSlaney」	False	判別不能	〇	〇	×
173	対象文	文章Iは「At Elridge」を指す			〇	〇	×
173	Who	文章I	True		〇	〇	×
173	hasPredicate	指す	True	hasPredicate	〇	〇	×
173	Obj	「AtElridge」	False	判別不能	〇	〇	×
173a	対象文	文章Iは意味が通じる			〇	〇	無
173a	Who	文章I	True		〇	〇	無
173a	hasPredicate	意味が通じる	True	hasProperty	〇	〇	無
173b	対象文	文章Iが「TとG」を持つ			〇	〇	×
173b	Who	文章I	True		〇	〇	×
173b	hasPredicate	持つ	True	hasPredicate	〇	〇	×
173b	Obj	「T	False	判別不能	〇	〇	×
173b	Obj	G」	False	判別不能	〇	〇	×
173c	対象文	文章Iは「A? ELRI?ES」である			〇	×	無
173c	Who	文章I	True		〇	×	無
173c	hasPredicate	「A?ELRI?ES」である	False		〇	×	無
174	対象文	エイブ・スレイニはアメリカ人である			〇	〇	無
174	Who	エイブ・スレイニ	True		〇	〇	無
174	hasPredicate	アメリカ人である	True	hasProperty	〇	〇	無
177	対象文	ホームズはウィルスンに電報を打った			〇	〇	〇
177	Who	ホームズ	True		〇	〇	〇
177	hasPredicate	打った	True	hasPredicate	〇	〇	〇
177	Obj	ウィルスン	True	Whom	〇	〇	〇
177	Obj	電報	True	What	〇	〇	〇
178	対象文	ウィルスンはニューヨークの警察である			〇	×	無
178	Who	ウィルスン	True		〇	×	無
178	hasPredicate	ニューヨークの警察である	False		〇	×	無
179	対象文	エイブ・スレイニはシカゴの悪党である			〇	×	無
179	Who	エイブ・スレイニ	True		〇	×	無
179	hasPredicate	シカゴの悪党である	False		〇	×	無
180	対象文	エイブ・スレイニはエルシィに以下を送った			〇	〇	△
180	Who	エイブ・スレイニ	True		〇	〇	△
180	hasPredicate	送った	True	hasPredicate	〇	〇	△
180	Obj	エルシィ	True	Whom	〇	〇	△
180	Obj	以下	False	判別不能	〇	〇	△
181	対象文	エルシィは神に会う覚悟が必要である			〇	×	無
181	Who	エルシィ	True		〇	×	無
181	hasPredicate	神に会う覚悟が必要である	False		〇	×	無
183	対象文	エイブ・スレイニの伝言は説得から脅しに変わった			〇	×	〇
183	Who	エイブ・スレイニの伝言	True		〇	×	〇
183	hasPredicate	説得から脅しに変わった	False		〇	×	〇
183	Obj	脅し	True	To	〇	×	〇
184	対象文	ホームズとワトソンはノーフォークへ駆けつけた			〇	〇	〇
184	Who	ホームズ	True		〇	〇	〇
184	Who	ワトソン	True		〇	〇	〇
184	hasPredicate	駆けつけた	True	hasPredicate	〇	〇	〇
184	Obj	ノーフォーク	True	To	〇	〇	〇
185	対象文	ホームズはエイブ・スレイニに手紙で以下を言った			〇	〇	△
185	Who	ホームズ	True		〇	〇	△
185	hasPredicate	言った	True	hasPredicate	〇	〇	△
185	Obj	エイブ・スレイニ	True	Whom	〇	〇	△
185	Obj	手紙	True	How	〇	〇	△
185	Obj	以下	False	判別不能	〇	〇	△
186	対象文	エイブ・スレイニはキュービット宅に来る			〇	〇	〇
186	Who	エイブ・スレイニ	True		〇	〇	〇
186	hasPredicate	来る	True	hasPredicate	〇	〇	〇
186	Obj	キュービット宅	True	To	〇	〇	〇
188	対象文	エイブ・スレイニはキュービット宅に入った			〇	〇	〇
188	Who	エイブ・スレイニ	True		〇	〇	〇
188	hasPredicate	入った	True	hasPredicate	〇	〇	〇
188	Obj	キュービット宅	True	To	〇	〇	〇
189	対象文	ホームズはエイブ・スレイニに拳銃を向けた			〇	〇	〇
189	Who	ホームズ	True		〇	〇	〇
189	hasPredicate	向けた	True	hasPredicate	〇	〇	〇
189	Obj	エイブ・スレイニ	True	To	〇	〇	〇
189	Obj	拳銃	True	What	〇	〇	〇
190	対象文	マーティン警部はエイブ・スレイニに手錠をはめた			〇	〇	〇
190	Who	マーティン警部	True		〇	〇	〇
190	hasPredicate	はめた	True	hasPredicate	〇	〇	〇
190	Obj	エイブ・スレイニ	True	Whom	〇	〇	〇
190	Obj	手錠	True	What	〇	〇	〇
191	対象文	エイブ・スレイニは以下を言った			〇	〇	×
191	Who	エイブ・スレイニ	True		〇	〇	×
191	hasPredicate	言った	True	hasPredicate	〇	〇	×
191	Obj	以下	False	判別不能	〇	〇	×
192	対象文	エイブ・スレイニはキュービットを撃った			〇	〇	〇
192	Who	エイブ・スレイニ	True		〇	〇	〇
192	hasPredicate	撃った	True	hasPredicate	〇	〇	〇
192	Obj	キュービット	True	What	〇	〇	〇
194	対象文	エイブ・スレイニはエルシィの優先権を持つ			〇	〇	〇
194	Who	エイブ・スレイニ	True		〇	〇	〇
194	hasPredicate	持つ	True	hasPredicate	〇	〇	〇
194	Obj	エルシィの優先権	True	What	〇	〇	〇
195	対象文	エルシィはエイブ・スレイニから逃げた			〇	×	〇
195	Who	エルシィ	True		〇	×	〇
195	hasPredicate	逃げた	False		〇	×	〇
195	Obj	エイブ・スレイニ	True	From	〇	×	〇
198	対象文	エイブ・スレイニはエルシィにつきまとった			〇	〇	〇
198	Who	エイブ・スレイニ	True		〇	〇	〇
198	hasPredicate	つきまとった	True	hasPredicate	〇	〇	〇
198	Obj	エルシィ	True	What	〇	〇	〇
199	対象文	エイブ・スレイニはキュービットを殺した			〇	〇	〇
199	Who	エイブ・スレイニ	True		〇	〇	〇
199	hasPredicate	殺した	True	hasPredicate	〇	〇	〇
199	Obj	キュービット	True	What	〇	〇	〇
200	対象文	エイブ・スレイニはエルシィを自殺に追いやった			〇	〇	〇
200	Who	エイブ・スレイニ	True		〇	〇	〇
200	hasPredicate	追いやった	True	hasPredicate	〇	〇	〇
200	Obj	エルシィ	True	Whom	〇	〇	〇
200	Obj	自殺	True	What	〇	〇	〇
201	対象文	エルシィとエイブ・スレイニは幼なじみだった			〇	〇	無
201	Who	エルシィ	True		〇	〇	無
201	Who	エイブ・スレイニ	True		〇	〇	無
201	hasPredicate	幼なじみだった	True	hasProperty	〇	〇	無
203	対象文	エルシィの父親は悪党のボスだった			〇	×	無
203	Who	エルシィの父親	True		〇	×	無
203	hasPredicate	悪党のボスだった	False		〇	×	無
204	対象文	エルシィはエイブ・スレイニの正体に気付いた			〇	〇	〇
204	Who	エルシィ	True		〇	〇	〇
204	hasPredicate	気付いた	True	hasPredicate	〇	〇	〇
204	Obj	エイブ・スレイニの正体	True	What	〇	〇	〇
205	対象文	エルシィはロンドンへ逃げた			〇	〇	〇
205	Who	エルシィ	True		〇	〇	〇
205	hasPredicate	逃げた	True	hasPredicate	〇	〇	〇
205	Obj	ロンドン	True	To	〇	〇	〇
206	対象文	エルシィとエイブ・スレイニは婚約していた			〇	〇	無
206	Who	エルシィ	True		〇	〇	無
206	Who	エイブ・スレイニ	True		〇	〇	無
206	hasPredicate	婚約していた	True	hasProperty	〇	〇	無
207	対象文	エイブ・スレイニはエルシィに手紙を出した			〇	〇	〇
207	Who	エイブ・スレイニ	True		〇	〇	〇
207	hasPredicate	出した	True	hasPredicate	〇	〇	〇
207	Obj	エルシィ	True	Whom	〇	〇	〇
207	Obj	手紙	True	What	〇	〇	〇
208	対象文	エルシィは返事をしなかった			〇	〇	〇
208	Who	エルシィ	True		〇	〇	〇
208	hasPredicate	しなかった	True	hasPredicate	〇	〇	〇
208	Obj	返事	True	What	〇	〇	〇
209	対象文	エイブ・スレイニはノーフォーク州を訪れた			〇	〇	〇
209	Who	エイブ・スレイニ	True		〇	〇	〇
209	hasPredicate	訪れた	True	hasPredicate	〇	〇	〇
209	Obj	ノーフォーク州	True	To	〇	〇	〇
210	対象文	エイブ・スレイニは踊る人形を描いた			〇	〇	〇
210	Who	エイブ・スレイニ	True		〇	〇	〇
210	hasPredicate	描いた	True	hasPredicate	〇	〇	〇
210	Obj	踊る人形	True	What	〇	〇	〇
211	対象文	エイブスレイニは一か月前にエルリッジ農場の地下室に泊まり始めた			〇	〇	〇
211	Who	エイブスレイニ	True		〇	〇	〇
211	hasPredicate	泊まり始めた	True	hasPredicate	〇	〇	〇
211	Obj	一か月前	True	When	〇	〇	〇
211	Obj	エルリッジ農場の地下室	True	Where	〇	〇	〇
213	対象文	エルシィはエイブ・スレイニに以下を言った			〇	〇	△
213	Who	エルシィ	True		〇	〇	△
213	hasPredicate	言った	True	hasPredicate	〇	〇	△
213	Obj	エイブ・スレイニ	True	Whom	〇	〇	△
213	Obj	以下	False	判別不能	〇	〇	△
215	対象文	エルシィが午前三時に窓に出る			〇	〇	〇
215	Who	エルシィ	True		〇	〇	〇
215	hasPredicate	出る	True	hasPredicate	〇	〇	〇
215	Obj	午前三時	True	When	〇	〇	〇
215	Obj	窓	True	From	〇	〇	〇
216	対象文	エルシィはエイブ・スレイニに以下を話す			〇	〇	△
216	Who	エルシィ	True		〇	〇	△
216	hasPredicate	話す	True	hasPredicate	〇	〇	△
216	Obj	エイブ・スレイニ	True	Whom	〇	〇	△
216	Obj	以下	False	判別不能	〇	〇	△
217	対象文	エイブ・スレイニが立ち去る			〇	〇	無
217	Who	エイブ・スレイニ	True		〇	〇	無
217	hasPredicate	立ち去る	True	hasPredicate	〇	〇	無
218	対象文	エルシィはエイブ・スレイニにお金を渡す			〇	〇	〇
218	Who	エルシィ	True		〇	〇	〇
218	hasPredicate	渡す	True	hasPredicate	〇	〇	〇
218	Obj	エイブ・スレイニ	True	Whom	〇	〇	〇
218	Obj	お金	True	What	〇	〇	〇
219	対象文	エイブ・スレイニは怒った			〇	〇	無
219	Who	エイブ・スレイニ	True		〇	〇	無
219	hasPredicate	怒った	True	hasPredicate	〇	〇	無
220	対象文	エイブ・スレイニはエルシィを窓から引きずり落そうとした			〇	×	〇
220	Who	エイブ・スレイニ	True		〇	×	〇
220	hasPredicate	窓から引きずり落そうとした	False		〇	×	〇
220	Obj	エルシィ	True	What	〇	×	〇
222	対象文	キュービットはエイブ・スレイニを撃った			〇	〇	〇
222	Who	キュービット	True		〇	〇	〇
222	hasPredicate	撃った	True	hasPredicate	〇	〇	〇
222	Obj	エイブ・スレイニ	True	What	〇	〇	〇
224	対象文	キュービットの弾はエイブ・スレイニを外れた			〇	〇	〇
224	Who	キュービットの弾	True		〇	〇	〇
224	hasPredicate	外れた	True	hasPredicate	〇	〇	〇
224	Obj	エイブ・スレイニ	True	What	〇	〇	〇
225	対象文	エイブ・スレイニはキュービットを撃った			〇	〇	〇
225	Who	エイブ・スレイニ	True		〇	〇	〇
225	hasPredicate	撃った	True	hasPredicate	〇	〇	〇
225	Obj	キュービット	True	What	〇	〇	〇
226	対象文	キュービットは倒れた			〇	〇	無
226	Who	キュービット	True		〇	〇	無
226	hasPredicate	倒れた	True	hasPredicate	〇	〇	無
227	対象文	エイブ・スレイニは窓を閉める			〇	〇	〇
227	Who	エイブ・スレイニ	True		〇	〇	〇
227	hasPredicate	閉める	True	hasPredicate	〇	〇	〇
227	Obj	窓	True	What	〇	〇	〇
229	対象文	踊る人形Jはすぐに来いである			〇	×	無
229	Who	踊る人形J	True		〇	×	無
229	hasPredicate	すぐに来いである	False		〇	×	無
230	対象文	エイブ・スレイニは以下を思っていた			〇	〇	×
230	Who	エイブ・スレイニ	True		〇	〇	×
230	hasPredicate	思っていた	True	hasPredicate	〇	〇	×
230	Obj	以下	False	判別不能	〇	〇	×
231	対象文	エルシィが踊る人形を書いた			×	〇	×
231	Who		False		×	〇	×
231	hasPredicate	書いた	True	hasPredicate	×	〇	×
231	Obj	エルシィが踊る人形	False	判別不能	×	〇	×
228	対象文	エイブ・スレイニは踊る人形Jを読んだ			〇	〇	〇
228	Who	エイブ・スレイニ	True		〇	〇	〇
228	hasPredicate	読んだ	True	hasPredicate	〇	〇	〇
228	Obj	踊る人形J	True	What	〇	〇	〇
