115	対象文	初老の男は高い教養を持っていない	An elderly man does not have a higher education		
115	情報源				
115	Who	初老の男	Elderly man		
115	hasPredicate	持っていない	notHave		
115	What	高い教養	Higher education		
115	then				
116	対象文	初老の男は返答をしなくなった	An elderly man was no longer a reply		
116	情報源				
116	Who	初老の男	Elderly man		
116	hasPredicate	しなくなった	stop		
116	What	返答	Reply		
116	then				
117	対象文	パーシィ・トリヴェリアンは以下を驚いた	Percy Trevelyan was surprised the following		
117	情報源				
117	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
117	hasPredicate	驚いた	surprise		
117	What	118-120	118-120		
117	then				
118	対象文	初老の男は背をのばして椅子に座っている	Elderly man is sitting in a chair and stretched the back		
118	情報源				
118	Who	初老の男	Elderly man		
118	hasPredicate	座っている	sit		
118	On	椅子	Chair		
118	How	背をのばして	Stretched back		
118	then				
119	対象文	初老の男の顔は無表情である	Elderly man's face is expressionless		
119	情報源				
119	Who	初老の男の顔	Face of elderly man		
119	hasProperty	無表情である	expressionless		
119	then				
120	対象文	初老の男はパーシィ・トリヴェリアンを見つめている	Elderly man is staring at the Percy Trevelyan		
120	情報源				
120	Who	初老の男	Elderly man		
120	hasPredicate	見つめている	gaze		
120	What	パーシィ・トリヴェリアン	Percy Trevelyan		
120	then				
121	対象文	パーシィ・トリヴェリアンは初老の男の脈拍と体温と筋肉の硬直具合を調べた	Percy Trevelyan examined the rigid condition of pulse and body temperature and muscle of elderly man		
121	情報源				
121	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
121	hasPredicate	調べた	examine		
121	What	初老の男の脈拍	Pulse of elderly man		
121	What	初老の男の体温	Body temperature of elderly man		
121	What	初老の男の筋肉の硬直具合	Rigid condition of an elderly man of muscle		
121	then				
122	対象文	初老の男は異常がなかった	An elderly man had no abnormality		
122	情報源				
122	Who	初老の男	Elderly man		
122	hasProperty	異常がなかった	Abnormality was not		
122	then				
123	対象文	パーシィ・トリヴェリアンは亜硝酸アルミを階下の実験室に取りに行った	Percy Trevelyan went to take to the lab downstairs nitrite aluminum		
123	情報源				
123	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
123	hasPredicate	取りに行った	goToGet		
123	What	亜硝酸アルミ	Nitrous acid aluminum		
123	To	階下の実験室	Downstairs in the laboratory		
123	then				
124	対象文	パーシィ・トリヴェリアンは診察室に初老の男を残した	Percy Trevelyan left the elderly man in the examination room		
124	情報源				
124	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
124	hasPredicate	取り残した	I left behind was		
124	What	初老の男	Elderly man		
124	Where	診察室	Examination room		
124	When	123			
124	then				
125	対象文	パーシィ・トリヴェリアンは5分後診察室に戻った	Percy Trevelyan went back to 5 minutes after the examination room		
125	情報源				
125	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
125	hasPredicate	戻った	Back was		
125	To	診察室	Examination room		
125	When	5分後	after 5 minutes		
125	then				
126	対象文	初老の男は診察室にいなかった	An elderly man was not in the examination room		
126	情報源				
126	Who	初老の男	Elderly man		
126	hasProperty	いなかった	notExist		
126	Where	診察室	Examination room		
126	When	125			
126	then				
127	対象文	パーシィ・トリヴェリアンは待合室に飛び込んだ	Percy Trevelyan jumped into the waiting room		
127	情報源				
127	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
127	hasPredicate	飛び込んだ	jumpInto		
127	To	待合室	waiting room		
127	then				
128	対象文	初老の男と若い男は待合室にいなかった	An elderly man and the young man was not in the waiting room		
128	情報源				
128	Who	初老の男	Elderly man		
128	Who	若い男	Young man		
128	hasProperty	いなかった	notExist		
128	Where	待合室	waiting room		
128	then				
129	対象文	広間の戸は閉まっていた	Door of the hall was closed		
129	情報源				
129	Who	広間の戸	Door of the hall		
129	hasProperty	閉まっていた	close		
129	then				
130	対象文	鍵はかかっていなかった	The key was not at stake		
130	情報源				
130	Who	鍵	key		
130	hasProperty	かかっていなかった	notBeAtStake		
130	then				
131	対象文	手伝いの少年は物音を聞いていない	Helper boy did not hear the sounds		
131	情報源				
131	Who	手伝いの少年	Helper boy		
131	hasPredicate	聞いていない	notListen		
131	What	物音	Sounds		
131	then				
132	対象文	ブレッシントンは日課の散歩から帰ってきた	Blessington came back from a walk of daily routine		
132	情報源				
132	Who	ブレッシントン	Blessington		
132	hasPredicate	帰ってきた	return		
132	From	日課の散歩	Walk of the daily routine		
132	then				
133	対象文	パーシィ・トリヴェリアンは初老の男と若い男の事をブレッシントンに伝えなかった	Percy Trevelyan did not tell that of an elderly man and a young man in Blessington		
133	情報源				
133	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
133	hasPredicate	伝えなかった	notTell		
133	To	ブレッシントン	Blessington		
133	What	初老の男と若い男の事	about Elderly man and Young man		
133	then				
134	対象文	パーシィ・トリヴェリアンは以下を驚いた	Percy Trevelyan was surprised the following		
134	情報源				
134	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
134	hasPredicate	驚いた	surprise		
134	What	135	135		
134	then				
135	対象文	初老の男と若い男は今晩の同じ時刻に診察室に入ってきた	An elderly man and a young man came into the examination room at the same time tonight		
135	情報源				
135	Who	初老の男	Elderly man		
135	Who	若い男	Young man		
135	hasPredicate	入ってきた	enter		
135	To	診察室	Examination room		
135	When	今晩の同じ時刻	Same time tonight		
135	then				
136	対象文	パーシィ・トリヴェリアンは初老の男と若い男を待合室に入れた	Percy Trevelyan was placed in a waiting room of an elderly man and a young man		
136	情報源				
136	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
136	hasPredicate	入れた	enter		
136	What	初老の男	Elderly man		
136	What	若い男	Young man		
136	To	待合室	waiting room		
136	then				
137	対象文	パーシィ・トリヴェリアンは初老の男を診察した	Percy Trevelyan was examination of the elderly man		
137	情報源				
137	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
137	hasPredicate	診察した	examine		
137	What	初老の男	Elderly man		
137	then				
138	対象文	初老の男と若い男は診察の後出ていった	An elderly man and the young man went out after the medical examination		
138	情報源				
138	Who	初老の男	Elderly man		
138	Who	若い男	Young man		
138	hasPredicate	出ていった	goOut		
138	When	診察の後	After a medical examination		
138	then				
139	対象文	ブレッシントンは日課の散歩の後、階上に上がっていった	Blessington after the daily routine of a walk, went up to the upstairs		
139	情報源				
139	Who	ブレッシントン	Blessington		
139	hasPredicate	上がっていった	goUp		
139	To	階上	Upper floor		
139	When	日課の散歩の後	After the daily routine of a walk		
139	then				
140	対象文	ブレッシントンは診察室に飛び込んだ	Blessington jumped into the examination room		
140	情報源				
140	Who	ブレッシントン	Blessington		
140	hasPredicate	飛び込んだ	jumpInto		
140	To	診察室	Examination room		
140	then				
141	対象文	ブレッシントンは混乱した	Blessington was confusion		
141	情報源				
141	Who	ブレッシントン	Blessington		
141	hasPredicate	混乱した	confuse		
141	When	140	140		
141	then				
142	対象文	ブレッシントンはパーシィ・トリヴェリアンにブレッシントンの部屋に入った人間を尋ねた	Blessington asked the man entered the room of Blessington to Percy Trevelyan		
142	情報源				
142	Who	ブレッシントン	Blessington		
142	hasPredicate	尋ねた	ask		
142	What	ブレッシントンの部屋に入った人間	Man entered the room of Blessington		
142	To	パーシィ・トリヴェリアン	Percy Trevelyan		
142	then				
143	対象文	ブレッシントンはパーシィ・トリヴェリアンを疑った	Blessington could not believe Percy Trevelyan		
143	情報源				
143	Who	ブレッシントン	Blessington		
143	hasPredicate	疑った	doubt		
143	What	パーシィ・トリヴェリアン	Percy Trevelyan		
143	then				
144	対象文	ブレッシントンはわめき散らした	Blessington was scattered screaming		
144	情報源				
144	Who	ブレッシントン	Blessington		
144	hasPredicate	わめき散らした	scream		
144	then				
145	対象文	パーシィ・トリヴェリアンはブレッシントンの部屋に行った	Percy Trevelyan went to the room of Blessington		
145	情報源				
145	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
145	hasPredicate	行った	go		
145	What	ブレッシントンの部屋	Blessington room		
145	then				
146	対象文	足跡がブレッシントンの部屋の絨毯についていた	Footprints had been attached to the carpet of Blessington room		
146	情報源				
146	Who	足跡	Footprint		
146	hasPredicate	ついていた	exist		
146	On	ブレッシントンの部屋の絨毯	Blessington room of carpet		
146	then				
147	対象文	ブレッシントンは怒鳴った	Blessington was shouted		
147	情報源				
147	Who	ブレッシントン	Blessington		
147	hasPredicate	怒鳴った	shout		
147	then				
148	対象文	足跡はブレッシントンの足跡より大きい	Footprint is larger than the footprint of Blessington		
148	情報源				
148	Who	足跡	Footprint		
148	hasProperty	ブレッシントンの足跡より大きい	Larger than the footprint of Blessington		
148	then				
149	対象文	足跡は新しい	Footprints new		
149	情報源				
149	Who	足跡	Footprint		
149	hasProperty	新しい	new		
149	then				
150	対象文	その日の外来の患者だけ来た	It came only outpatients of the day		
150	情報源				
150	Who	外来の患者	Outpatients		
150	hasPredicate	来る	come		
150	When	その日	that day		
150	then				
151	対象文	パーシィ・トリヴェリアンは推測した	Percy Trevelyan guessed		
151	情報源				
151	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
151	hasPredicate	推測した	guess		
151	What	152	152		
151	then				
152	対象文	待合室にいた人物がブレッシントンの部屋に入った	Person who was in the waiting room is entered the room of Blessington		
152	情報源				
152	Who	待合室にいた人物	Person who was in the waiting room		
152	hasPredicate	入った	enter		
152	To	ブレッシントンの部屋	Blessington room		
152	then				
153	対象文	触られたものや盗まれたものはなかった	"
Nothing was touched or stolen"		
153	情報源				
153	Who	触れられたもの	touched		
153	Who	盗まれたもの	stolen		
153	hasProperty	なかった	notExist		
153	then				
154	対象文	足跡は以下を証明した	Footprints proved the following:		
154	情報源				
154	Who	足跡	Footprint		
154	hasPredicate	証明した	prove		
154	What	155	155		
154	then				
155	対象文	誰かがブレッシントンの部屋に侵入した	Someone enters the room of Blessington		
155	情報源				
155	Who	誰か	someone		
155	hasPredicate	侵入した	invade		
155	To	ブレッシントンの部屋	Blessington room		
155	then				
156	対象文	ブレッシントンは以下を命令した	Blessington was ordered the following		
156	情報源				
156	Who	ブレッシントン	Blessington		
156	hasPredicate	命令した	command		
156	What	157	157		
156	then				
157	対象文	パーシィ・トリヴェリアンがホームズを訪問する	Percy Trevelyan to visit Holmes		
157	情報源				
157	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
157	hasPredicate	訪問する	visit		
157	What	ホームズ	Holmes		
157	then				
158	対象文	パーシィ・トリヴェリアンは以下を思った	Percy Trevelyan thought the following		
158	情報源				
158	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
158	hasPredicate	思った	think		
158	What	159-160	159-160		
158	then				
159	対象文	パーシィ・トリヴェリアンはホームズを訪問しほうがよい	Percy Trevelyan it is better to visit the Holmes		
159	情報源				
159	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
159	hasProperty	訪問したほうがよい	shouldVisit		
159	What	ホームズ	Holmes		
159	then				
160	対象文	ブレッシントンは出来事を重要視しすぎている	Blessington is too much importance to the event		
160	情報源				
160	Who	ブレッシントン	Blessington		
160	hasProperty	重要視しすぎている	too important		
160	What	出来事	Event		
160	then				
161	対象文	パーシィ・トリヴェリアンはブレッシントンを落ち着かせるために以下を頼んだ	Percy Trevelyan asked the following in order to calm the Blessington		
161	情報源				
161	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
161	hasPredicate	頼んだ	ask		
161	What	162	162		
161	Why	ブレッシントンを落ち着かせるため	calm Blessington		
161	then				
162	対象文	ホームズがブルック街の住まいを訪問する	Holmes is to visit the house of Brook Street		
162	情報源				
162	Who	ホームズ	Holmes		
162	hasPredicate	訪問する	visit		
162	What	ブルック街の住まい	Brook Street house		
162	then				
163	対象文	ホームズとワトソンとパーシィ・トリヴェリアンは出発して25分以内でブルック街の住まいに到着した	Holmes and Watson and Percy Trevelyan arrived at the residence of Brook Street within 25 minutes of departure		
163	情報源				
163	Who	ホームズ	Holmes		
163	Who	ワトソン	Watson		
163	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
163	hasPredicate	到着した	arrive		
163	To	ブルック街の住まい	Brook Street house		
163	When	出発して25分以内	within 25 minutes		
163	then				
164	対象文	ブルック街の住まいは正面の平坦な家である	Brook Street house is a flat house front		
164	情報源				
164	Who	ブルック街の住まい	Brook Street house		
164	hasProperty	正面の平坦な家である	flat house front		
164	then				
165	対象文	ブルック街の住まいは典型的な開業医宅である	Brook Street house is a typical practitioner home		
165	情報源				
165	Who	ブルック街の住まい	Brook Street house		
165	hasProperty	典型的な開業医宅である	Typical practitioner home		
165	then				
166	対象文	手伝いの少年はホームズとワトソンを住まいの中に入れた	Helper boy was placed in the Holmes and Watson in the house		
166	情報源				
166	Who	手伝いの少年	Helper boy		
166	hasPredicate	入れた	enter		
166	What	ホームズ	Holmes		
166	What	ワトソン	Watson		
166	To	住まいの中	House		
166	then				
167	対象文	手伝いの少年は広い階段を上り始めた	Helper boy began to up the wide stairs		
167	情報源				
167	Who	手伝いの少年	Helper boy		
167	hasPredicate	上り始めた	goUp		
167	What	広い階段	Wide stairs		
167	then				
168	対象文	ホームズとワトソンは甲高い震えた声を聞いた	Holmes and Watson heard the high-pitched trembling voice		
168	情報源				
168	Who	ホームズ	Holmes		
168	Who	ワトソン	Watson		
168	hasPredicate	聞いた	hear		
168	What	甲高い震えた声	High-pitched trembling voice		
168	then				
169	対象文	ブレッシントンはホームズとワトソンを威嚇した	Blessington was threatening the Holmes and Watson		
169	情報源				
169	Who	ブレッシントン	Blessington		
169	hasPredicate	威嚇した	intimidate		
169	What	ホームズ	Holmes		
169	What	ワトソン	Watson		
169	then				
170	対象文	パーシィ・トリヴェリアンはブレッシントンを止めた	Percy Trevelyan was stopped Blessington		
170	情報源				
170	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
170	hasPredicate	止めた	stop		
170	What	ブレッシントン	Blessington		
170	then				
171	対象文	ブレッシントンは落ち着いた	Blessington was calm		
171	情報源				
171	Who	ブレッシントン	Blessington		
171	hasProperty	落ち着いた	calm		
171	When	173	173		
171	then				
172	対象文	ブレッシントンはパーシィ・トリヴェリアンを認識した	Blessington recognized the Percy Trevelyan		
172	情報源				
172	Who	ブレッシントン	Blessington		
172	hasProperty	認識した	recognize		
172	What	パーシィ・トリヴェリアン	Percy Trevelyan		
172	then				
173	対象文	ブレッシントンはやつれていた	Blessington was haggard		
173	情報源				
173	Who	ブレッシントン	Blessington		
173	hasProperty	やつれていた	beHaggard		
173	then				
174	対象文	ブレッシントンは不健康そうであった	Blessington was unhealthy likely		
174	情報源				
174	Who	ブレッシントン	Blessington		
174	hasProperty	不健康そうであった	looksNotHealthy		
174	then				
175	対象文	ブレッシントンは拳銃を持っていた	Blessington had a pistol		
175	情報源				
175	Who	ブレッシントン	Blessington		
175	hasPredicate	持っていた	have		
175	What	拳銃	Pistol		
175	then				
176	対象文	ブレッシントンは拳銃を引っ込めた	Blessington was retracted a gun		
176	情報源				
176	Who	ブレッシントン	Blessington		
176	hasPredicate	引っ込めた	withdraw		
176	What	拳銃	Pistol		
176	When	177	177		
176	then				
177	対象文	ホームズとワトソンとパーシィ・トリヴェリアンはブレッシントンに近寄った	Holmes and Watson and Percy Trevelyan was approached in Blessington		
177	情報源				
177	Who	ホームズ	Holmes		
177	Who	ワトソン	Watson		
177	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
177	hasPredicate	近寄った	approach		
177	To	ブレッシントン	Blessington		
177	then				
178	対象文	ホームズは2人の男のことを尋ねた	Holmes asked the two boys		
178	情報源				
178	Who	ホームズ	Holmes		
178	hasPredicate	尋ねた	ask		
178	What	2人の男の事	about two men		
178	then				
179	対象文	ブレッシントンはホームズの質問に答えられない	Blessington is not the answer to the Homes of the question		
179	情報源				
179	Who	ブレッシントン	Blessington		
179	hasPredicate	答えられない	cannotAnswer		
179	What	ホームズの質問	question of Holmes		
179	then				
180	対象文	ホームズは再度尋ねた	Holmes asked again		
180	情報源				
180	Who	ホームズ	Holmes		
180	hasPredicate	再度尋ねた	askAgain		
180	then				
181	対象文	ブレッシントンはホームズとワトソンをブレッシントンの寝室に招き入れた	Blessington was invited Holmes and Watson in the bedroom of Blessington		
181	情報源				
181	Who	ブレッシントン	Blessington		
181	hasPredicate	招き入れた	invite		
181	What	ホームズ	Holmes		
181	What	ワトソン	Watson		
181	To	ブレッシントンの寝室	Blessington bedroom		
181	then				
182	対象文	ブレッシントンは以下を言った	Blessington said the following:		
182	情報源				
182	Who	ブレッシントン	Blessington		
182	hasPredicate	言った	say		
182	What	183-185	183-185		
182	then				
183	対象文	ブレッシントンは銀行を信用していない	Blessington do not trust the bank		
183	情報源				
183	Who	ブレッシントン	Blessington		
183	hasProperty	信用していない	notTrust		
183	What	銀行	Bank		
183	then				
184	対象文	ブレッシントンは金を自身で管理した	Blessington was to manage the money on its own		
184	情報源				
184	Who	ブレッシントン	Blessington		
184	hasPredicate	管理した	manage		
184	What	金	Money		
184	How	自身で	himself		
184	then				
185	対象文	2人の男はブレッシントンの金を盗もうとした	The two men tried to steal the money of Blessington		
185	情報源				
185	Who	2人の男	two men		
185	hasPredicate	盗もうとした	tryToSteal		
185	What	ブレッシントンの金	Money of Blessington		
185	then				
186	対象文	ホームズはもの問いたげな様子であった	"
Holmes seemed to be asking"		
186	情報源				
186	Who	ホームズ	Holmes		
186	hasProperty	もの問いたげな様子であった	seemToAsk		
186	then				
187	対象文	ホームズはブレッシントンの相談を断った	Holmes refused the consultation of Blessington		
187	情報源				
187	Who	ホームズ	Holmes		
187	hasPredicate	断った	refuse		
187	What	ブレッシントンの相談	Consultation of Blessington		
187	then				
188	対象文	ホームズは以下を言った	Holmes said the following:		
188	情報源				
188	Who	ホームズ	Holmes		
188	hasPredicate	言った	say		
188	What	189	189		
188	then				
189	対象文	ブレッシントンは嘘をついている	Blessington is lying		
189	情報源				
189	Who	ブレッシントン	Blessington		
189	hasProperty	嘘をついている	lie		
189	then				
190	対象文	ホームズは嫌悪感を示した	Holmes showed disgust		
190	情報源				
190	Who	ホームズ	Holmes		
190	hasPredicate	示した	indicate		
190	What	嫌悪感	Disgust		
190	then				
191	対象文	ブレッシントンは困惑した	Blessington was puzzled		
191	情報源				
191	Who	ブレッシントン	Blessington		
191	hasProperty	困惑した	confuse		
191	then				
192	対象文	ホームズは以下を要求した	Holmes has requested the following		
192	情報源				
192	Who	ホームズ	Holmes		
192	hasPredicate	要求した	request		
192	What	193	193		
192	then				
193	対象文	ブレッシントンが事実を話す	Speak the fact is Blessington		
193	情報源				
193	Who	ブレッシントン	Blessington		
193	hasPredicate	話す	speak		
193	What	事実	fact		
193	then				
194	対象文	ホームズは以下を推測した	Holmes was to guess the following		
194	情報源				
194	Who	ホームズ	Holmes		
194	hasPredicate	推測した	guess		
194	What	195-206	195-206		
194	then				
195	対象文	2人以上の男はブレッシントンを狙っている	Two or more of the man is aimed at Blessington		
195	情報源				
195	Who	2人以上の男	Two or more men		
195	hasPredicate	狙っている	aim		
195	What	ブレッシントン	Blessington		
195	then				
196	対象文	若い男はブレッシントンの部屋に忍び込んだ	The young man crept into the room of Blessington		
196	情報源				
196	Who	若い男	Young man		
196	hasPredicate	忍び込んだ	crept		
196	To	ブレッシントンの部屋	Blessington room		
196	then				
197	対象文	共謀者は以下を阻止した	Conspirators were prevented from following		
197	情報源				
197	Who	共謀者	Conspirators		
197	hasPredicate	阻止した	prevent		
197	What	198	198		
197	then				
198	対象文	パーシィ・トリヴェリアンが計画を妨げる	Percy Trevelyan is interfering with the plan		
198	情報源				
198	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
198	hasPredicate	妨げる	prevent		
198	What	計略	Stratagem		
198	then				
199	対象文	初老の男は強硬症の振りをした	An elderly man was pretending of catalepsy		
199	情報源				
199	Who	初老の男	Elderly man		
199	hasPredicate	振りをした	pretend		
199	What	強硬症	catalepsy		
199	then				
200	対象文	ブレッシントンは外出中であった	Blessington was out of the office		
200	情報源				
200	Who	ブレッシントン	Blessington		
200	hasProperty	外出中であった	out		
200	When	196	196		
200	then				
201	対象文	侵入者は待合室に他の患者がいない時間を選んだ	Intruder chose the time that there are no other patients in the waiting room		
201	情報源				
201	Who	侵入者	invader		
201	hasPredicate	選んだ	choose		
201	What	待合室に他の患者がいない時間	Time that there are no other patients in the waiting room		
201	then				
202	対象文	侵入した時刻とブレッシントンの散歩の時間は重なった	Time of walk of invading the time and Blessington is overlapped		
202	情報源				
202	Who	侵入した時刻	Invading time		
202	Who	ブレッシントンの散歩の時間	Time of walk of Blessington		
202	hasProperty	重なった	overlap		
202	then				
203	対象文	侵入者はブレッシントンの日課を知らない	Intruder does not know the daily routine of Blessington		
203	情報源				
203	Who	侵入者	invader		
203	hasProperty	知らない	notKnow		
203	What	ブレッシントンの日課	Daily routine of Blessington		
203	then				
204	対象文	侵入者の目的は単なる窃盗ではない	The purpose of the intruder is not just theft		
204	情報源				
204	Who	侵入者の目的	The purpose of intruder		
204	hasProperty	ではない	notEqualTo		
204	What	単なる窃盗	Mere theft		
204	then				
205	対象文	ブレッシントンは侵入者の正体を知っている	Blessington know the identity of the intruder		
205	情報源				
205	Who	ブレッシントン	Blessington		
205	hasProperty	知っている	know		
205	What	侵入者の正体	The identity of the intruder		
205	then				
206	対象文	ブレッシントンは侵入者の正体を隠した	Blessington hid the identity of the intruder		
206	情報源				
206	Who	ブレッシントン	Blessington		
206	hasPredicate	隠した	hide		
206	What	侵入者の正体	The identity of the intruder		
206	then				
207	対象文	ワトソンは以下を提案した	Watson proposed the following		
207	情報源				
207	Who	ワトソン	Watson		
207	hasPredicate	提案した	propose		
207	What	208-209	208-209		
207	then				
208	対象文	ロシア人親子の話はパーシィ・トリヴェリアンの作り話である	Story of the Russian parent and child is the myth of Percy Trevelyan		
208	情報源				
208	Who	ロシア人親子の話	Story of the Russian parent and child		
208	hasProperty	パーシィ・トリヴェリアンの作り話である	myth of Percy Trevelyan		
208	then				
209	対象文	パーシィ・トリヴェリアンはブレッシントンの部屋に侵入した	Percy Trevelyan was entering the room of Blessington		
209	情報源				
209	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
209	hasPredicate	侵入した	sneak		
209	To	ブレッシントンの部屋	Blessington room		
209	then				
210	対象文	ホームズはワトソンの推測を否定した	Holmes denied the guess of Watson		
210	情報源				
210	Who	ホームズ	Holmes		
210	hasPredicate	否定した	deny		
210	What	ワトソンの推測	Guess of Watson		
210	Why	211	211		
210	then				
211	対象文	絨毯の足跡はパーシィ・トリヴェリアンのものより長い	Footprint of carpet is longer than that of the Percy Trevelyan		
211	情報源				
211	Who	絨毯の足跡	Footprint of carpet		
211	hasProperty	長い	longer		
211	What	パーシィ・トリヴェリアンのものより	those of Percy Trevelyan		
211	then				
212	対象文	ホームズは以下を推測した	Holmes was to guess the following		
212	情報源				
212	Who	ホームズ	Holmes		
212	hasPredicate	推測した	guess		
212	What	213	213		
212	then				
213	対象文	次の日の朝、手紙がブルック街からホームズに届く	The morning of the next day, a letter arrives in Holmes from Brook Street		
213	情報源				
213	Who	手紙	letter		
213	hasProperty	届く	arrive		
213	From	ブルック街	Brook Street		
213	To	ホームズ	Holmes		
213	When	次の日の朝	The morning of the next day		
213	then				
214	対象文	ホームズの予言は当たった	Holmes prediction has come true		
214	情報源				
214	Who	ホームズの予言	Holmes prophecy		
214	hasProperty	当たった	comeTrue		
214	then				
215	対象文	ホームズは通達の内容を予測できない	Holmes can not predict the contents of the notification		
215	情報源				
215	Who	ホームズ	Holmes		
215	hasPredicate	予測できない	cannotPredict		
215	From	通達の内容	The contents of Circular		
215	To				
215	then				
216	対象文	パーシィ・トリヴェリアンは通達を書いた	Percy Trevelyan wrote intimation		
216	情報源				
216	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
216	hasPredicate	書いた	write		
216	What	通達	Notification		
216	then				
217	対象文	パーシィ・トリヴェリアンは切羽詰まっていた	Percy Trevelyan was desperate		
217	情報源				
217	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
217	hasProperty	切羽詰まっていた	desperate		
217	When	216	216		
217	then				
218	対象文	パーシィ・トリヴェリアンは以下を言った	Percy Trevelyan said the following:		
218	情報源				
218	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
218	hasPredicate	言った	say		
218	What	219-223	219-223		
218	then				
219	対象文	ブレッシントンが自殺した	Blessington has committed suicide		
219	情報源				
219	Who	ブレッシントン	Blessington		
219	hasPredicate	自殺した	suicide		
219	then				
220	対象文	昨夜、ブレッシントンは首をくくった	Last night, Blessington is enclosed the neck		
220	情報源				
220	Who	ブレッシントン	Blessington		
220	hasPredicate	くくった	enclose		
220	What	首	neck		
220	When	昨夜	last night		
220	then				
221	対象文	警察は来ていた	The police had come		
221	情報源				
221	Who	警察	police		
221	hasPredicate	来ていた	arrive		
221	then				
222	対象文	朝７時頃、女中はブレッシントンの部屋で死体を見つけた	Around 7 am, the maid found a corpse in the room of Blessington		
222	情報源				
222	Who	女中	maid		
222	hasPredicate	見つけた	find		
222	What	死体	cadaver		
222	When	朝７時頃	Morning 7 o'clock		
222	Where	ブレッシントンの部屋	Blessington room		
222	then				
223	対象文	ブレッシントンは金具に紐を結びつけてぶら下がって死んでいた	Blessington was dead hanging tied a string to the bracket		
223	情報源				
223	Who	ブレッシントン	Blessington		
223	hasProperty	死んでいた	dead		
223	How	金具に紐を結びつけてぶら下がって	Hanging tied a string to the bracket		
223	then				
224	対象文	死体は無残であった	Corpse was miserably		
224	情報源				
224	Who	死体	cadaver		
224	hasProperty	無残であった	miserably		
224	then				
225	対象文	死体は寝間着を着ていた	The corpse was wearing a nightgown		
225	情報源				
225	Who	死体	cadaver		
225	hasProperty	着ていた	wear		
225	What	寝間着	Sleepwear		
225	then				
226	対象文	ラーナ警部は死体のそばに立っていた	Lanner police inspector was standing beside the corpse		
226	情報源				
226	Who	ラーナ警部	Lanner Inspector		
226	hasPredicate	立っていた	stand		
226	To	死体のそば	Near the corpse		
226	then				
227	対象文	ラーナ警部はホームズに挨拶した	Lanner inspector greeted Holmes		
227	情報源				
227	Who	ラーナ警部	Lanner Inspector		
227	hasPredicate	挨拶した	greet		
227	To	ホームズ	Holmes		
227	then				
228	対象文	ラーナ警部は以下を言った	Lanner police inspector said the following:		
228	情報源				
228	Who	ラーナ警部	Lanner Inspector		
228	hasPredicate	言った	say		
228	What	230-232	230-232		
228	then				
229	対象文	ブレッシントンは恐怖により正気を失った	Blessington lost sanity by fear		
229	情報源				
229	Who	ブレッシントン	Blessington		
229	hasProperty	失った	lose		
229	What	正気	sanity		
229	Why	恐怖により	fear		
229	then				
230	対象文	ブレッシントンは寝台に寝た	Blessington was sleeping in bed		
230	情報源				
230	Who	ブレッシントン	Blessington		
230	hasPredicate	寝た	sleep		
230	On	寝台	bed		
230	then				
231	対象文	ブレッシントンは、朝5時に自殺した	Blessington has committed suicide at 5 o'clock in the morning		
231	情報源				
231	Who	ブレッシントン	Blessington		
231	hasPredicate	自殺した	suicide		
231	When	朝５時	0.208333333		
231	then				
232	対象文	ワトソンは以下を言った	Watson said the following:		
232	情報源				
232	Who	ワトソン	Watson		
232	hasPredicate	言った	say		
232	What	234	234		
232	then				
233	対象文	ブレッシントンは3時間前に死んだ	Blessington died before 3 hours		
233	情報源				
233	Who	ブレッシントン	Blessington		
233	hasProperty	死んだ	die		
233	When	三時間前	3 hours ago		
233	then				
234	対象文	ラーナ警部は以下を言った	Lanner police inspector said the following:		
234	情報源				
234	Who	ラーナ警部	Lanner Inspector		
234	hasPredicate	言った	say		
234	What	236-238	236-238		
234	then				
235	対象文	ねじ回しとねじは洗面台の上で発見された	Screwdriver and screws were found in the top of the wash basin		
235	情報源				
235	Who	ねじ回し	screwdriver		
235	Who	ねじ	screw		
235	hasPredicate	発見された	beFound		
235	On	洗面台	Wash basin		
235	then				
236	対象文	ブレッシントンは煙草を吸ったようである	Blessington is as smoking a cigarette		
236	情報源				
