ID	Property	原文	正誤判定	正解Propertyの詳細	場面内の主語	場面内の述語	場面内の目的語
123	hasPredicate	持たなかった	True	hasPredicate	×	〇	△
123	Obj	何か	False	判別不能	×	〇	△
123	Obj	嫌な気配	True	What	×	〇	△
124	対象文	今朝、モーティマーは散歩した			〇	×	無
124	Who	モーティマー	True		〇	×	無
124	hasPredicate	今朝、モーティマーは散歩した	False		〇	×	無
125	対象文	今朝、ドクター・リチャードの四輪馬車に追いつかれた			×	×	×
125	Who		False		×	×	×
125	hasPredicate	今朝、ドクター・リチャードの四輪馬車に追いつかれた	False		×	×	×
125	Obj	ドクター・リチャードの四輪馬車	False	判別不能	×	×	×
126	対象文	ドクター・リチャードは以下を言った			〇	〇	×
126	Who	ドクター・リチャード	True		〇	〇	×
126	hasPredicate	言った	True	hasPredicate	〇	〇	×
126	Obj	以下	False	判別不能	〇	〇	×
127	対象文	ポーターはモーティマーに緊急メッセージを伝えた			〇	〇	〇
127	Who	ポーター	True		〇	〇	〇
127	hasPredicate	伝えた	True	hasPredicate	〇	〇	〇
127	Obj	モーティマー	True	Whom	〇	〇	〇
127	Obj	緊急メッセージ	True	What	〇	〇	〇
128	対象文	モーティマーはトリジェニス家に行った			〇	〇	〇
128	Who	モーティマー	True		〇	〇	〇
128	hasPredicate	行った	True	hasPredicate	〇	〇	〇
128	Obj	トリジェニス家	True	To	〇	〇	〇
129	対象文	モーティマーとドクター・リチャードは部屋を調べた			〇	〇	〇
129	Who	モーティマー	True		〇	〇	〇
129	Who	ドクター・リチャード	True		〇	〇	〇
129	hasPredicate	調べた	True	hasPredicate	〇	〇	〇
129	Obj	部屋	True	What	〇	〇	〇
130	対象文	何時間も前に、蝋燭と暖炉は燃え尽きた			〇	〇	〇
130	Who	蝋燭	True		〇	〇	〇
130	Who	暖炉	True		〇	〇	〇
130	hasPredicate	燃え尽きた	True	hasPredicate	〇	〇	〇
130	Obj	何時間も前	True	When	〇	〇	〇
131	対象文	夜明けまで、オーウェンとジョージは座っていた			〇	〇	×
131	Who	オーウェン	True		〇	〇	×
131	Who	ジョージ	True		〇	〇	×
131	hasPredicate	座っていた	True	hasPredicate	〇	〇	×
131	Obj	夜明け	False	判別不能	〇	〇	×
132	対象文	ドクター・リチャードは以下を言った			〇	〇	〇
132	Who	ドクター・リチャード	True		〇	〇	〇
132	hasPredicate	言った	True	hasPredicate	〇	〇	〇
132	Obj	以下	True	What	〇	〇	〇
133	対象文	ブレンダの死後、少なくとも6時間が経過している			〇	×	〇
133	Who	6時間	True		〇	×	〇
133	hasPredicate	少なくとも6時間が経過している	False		〇	×	〇
133	Obj	ブレンダの死後	True	When	〇	×	〇
134	対象文	ブレンダは乱暴されていない			〇	〇	無
134	Who	ブレンダ	True		〇	〇	無
134	hasPredicate	乱暴されていない	True	hasPredicate	〇	〇	無
135	対象文	ブレンダは恐怖の表情を持っていた			〇	〇	〇
135	Who	ブレンダ	True		〇	〇	〇
135	hasPredicate	持っていた	True	hasPredicate	〇	〇	〇
135	Obj	恐怖の表情	True	What	〇	〇	〇
136	対象文	ジョージとオーウェンは歌を歌っていた			〇	〇	〇
136	Who	ジョージ	True		〇	〇	〇
136	Who	オーウェン	True		〇	〇	〇
136	hasPredicate	歌っていた	True	hasPredicate	〇	〇	〇
136	Obj	歌	True	What	〇	〇	〇
137	対象文	ジョージとオーウェンは意味不明なことを喋っていた			〇	〇	〇
137	Who	ジョージ	True		〇	〇	〇
137	Who	オーウェン	True		〇	〇	〇
137	hasPredicate	喋っていた	True	hasPredicate	〇	〇	〇
137	Obj	意味不明なこと	True	What	〇	〇	〇
138	対象文	オーウェンとジョージは猿に似ていた			〇	〇	〇
138	Who	オーウェン	True		〇	〇	〇
138	Who	ジョージ	True		〇	〇	〇
138	hasPredicate	似ていた	True	hasPredicate	〇	〇	〇
138	Obj	猿	True	What	〇	〇	〇
139	対象文	ドクター・リチャードの顔は真っ青だった			〇	〇	無
139	Who	ドクター・リチャードの顔	True		〇	〇	無
139	hasPredicate	真っ青だった	True	hasProperty	〇	〇	無
140	対象文	ドクター・リチャードは失神しかけた			〇	〇	無
140	Who	ドクター・リチャード	True		〇	〇	無
140	hasPredicate	失神しかけた	True	hasPredicate	〇	〇	無
141	対象文	ドクター・リチャードは椅子に座った			〇	〇	×
141	Who	ドクター・リチャード	True		〇	〇	×
141	hasPredicate	座った	True	hasPredicate	〇	〇	×
141	Obj	椅子	False	判別不能	〇	〇	×
142	対象文	1日目の朝、ホームズとワトソンとモーティマーは四輪馬車の走行音を聞いた			〇	〇	〇
142	Who	ホームズ	True		〇	〇	〇
142	Who	ワトソン	True		〇	〇	〇
142	Who	モーティマー	True		〇	〇	〇
142	hasPredicate	聞いた	True	hasPredicate	〇	〇	〇
142	Obj	1日目の朝	True	When	〇	〇	〇
142	Obj	四輪馬車の走行音	True	What	〇	〇	〇
143	対象文	ホームズとワトソンとモーティマーは脇によけた			〇	〇	〇
143	Who	ホームズ	True		〇	〇	〇
143	Who	ワトソン	True		〇	〇	〇
143	Who	モーティマー	True		〇	〇	〇
143	hasPredicate	よけた	True	hasPredicate	〇	〇	〇
143	Obj	脇	True	To	〇	〇	〇
144	対象文	ホームズとワトソンとモーティマーは馬車の通過を待った			〇	〇	〇
144	Who	ホームズ	True		〇	〇	〇
144	Who	ワトソン	True		〇	〇	〇
144	Who	モーティマー	True		〇	〇	〇
144	hasPredicate	待った	True	hasPredicate	〇	〇	〇
144	Obj	馬車の通過	True	What	〇	〇	〇
145	対象文	ホームズとワトソンとモーティマーは馬車とすれ違った			〇	〇	〇
145	Who	ホームズ	True		〇	〇	〇
145	Who	ワトソン	True		〇	〇	〇
145	Who	モーティマー	True		〇	〇	〇
145	hasPredicate	すれ違った	True	hasPredicate	〇	〇	〇
145	Obj	馬車	True	What	〇	〇	〇
146	対象文	ワトソンは窓から視線を感じた			〇	〇	〇
146	Who	ワトソン	True		〇	〇	〇
146	hasPredicate	感じた	True	hasPredicate	〇	〇	〇
146	Obj	窓	True	From	〇	〇	〇
146	Obj	視線	True	What	〇	〇	〇
147	対象文	窓に、恐怖の顔があった			〇	〇	×
147	Who	恐怖の顔	True		〇	〇	×
147	hasPredicate	あった	True	hasPredicate	〇	〇	×
147	Obj	窓	False	判別不能	〇	〇	×
148	対象文	顔は薄ら笑いを持っていた			〇	〇	〇
148	Who	顔	True		〇	〇	〇
148	hasPredicate	持っていた	True	hasPredicate	〇	〇	〇
148	Obj	薄ら笑い	True	What	〇	〇	〇
149	対象文	モーティマーは以下を言った			〇	〇	×
149	Who	モーティマー	True		〇	〇	×
149	hasPredicate	言った	True	hasPredicate	〇	〇	×
149	Obj	以下	False	判別不能	〇	〇	×
150	対象文	オーウェンとジョージがヘルストンに連れていかれる			×	×	無
150	Who		False		×	×	無
150	hasPredicate	オーウェンとジョージがヘルストンに連れていかれる	False		×	×	無
151	対象文	トリジェニス家は広い			〇	〇	無
151	Who	トリジェニス家	True		〇	〇	無
151	hasPredicate	広い	True	hasPredicate	〇	〇	無
152	対象文	トリジェニス家は快適だ			〇	〇	無
152	Who	トリジェニス家	True		〇	〇	無
152	hasPredicate	快適だ	True	hasPredicate	〇	〇	無
153	対象文	トリジェニス家は相当な庭を持つ			〇	〇	×
153	Who	トリジェニス家	True		〇	〇	×
153	hasPredicate	持つ	True	hasPredicate	〇	〇	×
153	Obj	相当な庭	False	判別不能	〇	〇	×
154	対象文	トリジェニス家の庭は草花で埋め尽くされていた			〇	〇	×
154	Who	トリジェニス家の庭	True		〇	〇	×
154	hasPredicate	埋め尽くされていた	True	hasPredicate	〇	〇	×
154	Obj	草花	False	判別不能	〇	〇	×
155	対象文	居間の窓は庭に面している			〇	〇	〇
155	Who	居間の窓	True		〇	〇	〇
155	hasPredicate	面している	True	hasPredicate	〇	〇	〇
155	Obj	庭	True	To	〇	〇	〇
156	対象文	モーティマーは以下を言った			〇	〇	×
156	Who	モーティマー	True		〇	〇	×
156	hasPredicate	言った	True	hasPredicate	〇	〇	×
156	Obj	以下	False	判別不能	〇	〇	×
157	対象文	邪悪なものが窓から入ってきた			×	×	無
157	Who		False		×	×	無
157	hasPredicate	邪悪なものが窓から入ってきた	False		×	×	無
158	対象文	ポーターは以下を言った			〇	〇	×
158	Who	ポーター	True		〇	〇	×
158	hasPredicate	言った	True	hasPredicate	〇	〇	×
158	Obj	以下	False	判別不能	〇	〇	×
159	対象文	昨日の夜、ポーターは何も聞こえなかった			×	〇	〇
159	Who	ポーター何	False		×	〇	〇
159	hasPredicate	聞こえなかった	True	hasPredicate	×	〇	〇
159	Obj	昨日の夜	True	When	×	〇	〇
160	対象文	オーウェンとジョージとブレンダは良い精神状態を持っていた			〇	〇	〇
160	Who	オーウェン	True		〇	〇	〇
160	Who	ジョージ	True		〇	〇	〇
160	Who	ブレンダ	True		〇	〇	〇
160	hasPredicate	持っていた	True	hasPredicate	〇	〇	〇
160	Obj	良い精神状態	True	What	〇	〇	〇
161	対象文	オーウェンとジョージとブレンダは良い機嫌を持っていた			〇	〇	〇
161	Who	オーウェン	True		〇	〇	〇
161	Who	ジョージ	True		〇	〇	〇
161	Who	ブレンダ	True		〇	〇	〇
161	hasPredicate	持っていた	True	hasPredicate	〇	〇	〇
161	Obj	良い機嫌	True	What	〇	〇	〇
162	対象文	今朝、ポーターは部屋に入った			〇	×	〇
162	Who	ポーター	True		〇	×	〇
162	hasPredicate	今朝、ポーターは部屋に入った	False		〇	×	〇
162	Obj	部屋	True	To	〇	×	〇
163	対象文	ポーターは無惨な光景を見た			〇	〇	〇
163	Who	ポーター	True		〇	〇	〇
163	hasPredicate	見た	True	hasPredicate	〇	〇	〇
163	Obj	無惨な光景	True	What	〇	〇	〇
164	対象文	ポーターは倒れた			〇	〇	無
164	Who	ポーター	True		〇	〇	無
164	hasPredicate	倒れた	True	hasPredicate	〇	〇	無
165	対象文	ポーターは意識を取り戻した			〇	〇	〇
165	Who	ポーター	True		〇	〇	〇
165	hasPredicate	取り戻した	True	hasPredicate	〇	〇	〇
165	Obj	意識	True	What	〇	〇	〇
166	対象文	ポーターは窓を開けた			〇	〇	〇
166	Who	ポーター	True		〇	〇	〇
166	hasPredicate	開けた	True	hasPredicate	〇	〇	〇
166	Obj	窓	True	What	〇	〇	〇
167	対象文	ポーターは小道を駆け下った			〇	〇	〇
167	Who	ポーター	True		〇	〇	〇
167	hasPredicate	駆け下った	True	hasPredicate	〇	〇	〇
167	Obj	小道	True	What	〇	〇	〇
168	対象文	ポーターはドクター・リチャードへ農家の少年を送った			〇	〇	〇
168	Who	ポーター	True		〇	〇	〇
168	hasPredicate	送った	True	hasPredicate	〇	〇	〇
168	Obj	ドクター・リチャード	True	Whom	〇	〇	〇
168	Obj	農家の少年	True	What	〇	〇	〇
169	対象文	ブレンダは自分のベッドに寝かせている			〇	〇	〇
169	Who	ブレンダ	True		〇	〇	〇
169	hasPredicate	寝かせている	True	hasPredicate	〇	〇	〇
169	Obj	自分のベッド	True	Where	〇	〇	〇
170	対象文	精神病院の馬車にオーウェンとジョージを乗せた			×	〇	〇
170	Who		False		×	〇	〇
170	hasPredicate	乗せた	True	hasPredicate	×	〇	〇
170	Obj	精神病院の馬車	True	On	×	〇	〇
170	Obj	オーウェン	True	What	×	〇	〇
170	Obj	ジョージ	True	What	×	〇	〇
171	対象文	オーウェンとジョージのために4人の男が必要だった			〇	〇	×
171	Who	4人の男	True		〇	〇	×
171	hasPredicate	必要だった	True	hasPredicate	〇	〇	×
171	Obj	オーウェン	False	判別不能	〇	〇	×
171	Obj	ジョージのため	False	判別不能	〇	〇	×
172	対象文	ポーターは1日も家に留まる気を持たない			×	×	×
172	Who	ポーター1日	False		×	×	×
172	hasPredicate	持たない	False		×	×	×
172	Obj	家に留まる気	False	判別不能	×	×	×
174	対象文	ポーターはセント・アイヴスに帰る			〇	〇	〇
174	Who	ポーター	True		〇	〇	〇
174	hasPredicate	帰る	True	hasPredicate	〇	〇	〇
174	Obj	セント・アイヴス	True	To	〇	〇	〇
175	対象文	ホームズとワトソンとモーティマーは階段を上った			〇	〇	〇
175	Who	ホームズ	True		〇	〇	〇
175	Who	ワトソン	True		〇	〇	〇
175	Who	モーティマー	True		〇	〇	〇
175	hasPredicate	上った	True	hasPredicate	〇	〇	〇
175	Obj	階段	True	What	〇	〇	〇
176	対象文	ホームズとワトソンとモーティマーは死体を見た			〇	〇	〇
176	Who	ホームズ	True		〇	〇	〇
176	Who	ワトソン	True		〇	〇	〇
176	Who	モーティマー	True		〇	〇	〇
176	hasPredicate	見た	True	hasPredicate	〇	〇	〇
176	Obj	死体	True	What	〇	〇	〇
177	対象文	ブレンダは恐怖の表情を持っていた			〇	〇	〇
177	Who	ブレンダ	True		〇	〇	〇
177	hasPredicate	持っていた	True	hasPredicate	〇	〇	〇
177	Obj	恐怖の表情	True	What	〇	〇	〇
178	対象文	ホームズとワトソンとモーティマーは居間に行った			〇	〇	〇
178	Who	ホームズ	True		〇	〇	〇
178	Who	ワトソン	True		〇	〇	〇
178	Who	モーティマー	True		〇	〇	〇
178	hasPredicate	行った	True	hasPredicate	〇	〇	〇
178	Obj	居間	True	To	〇	〇	〇
179	対象文	一晩中、暖炉は焚かれていた			〇	〇	〇
179	Who	暖炉	True		〇	〇	〇
179	hasPredicate	焚かれていた	True	hasPredicate	〇	〇	〇
179	Obj	一晩中	True	When	〇	〇	〇
180	対象文	黒焦げの灰が暖炉の中に残っていた			〇	〇	〇
180	Who	黒焦げの灰	True		〇	〇	〇
180	hasPredicate	残っていた	True	hasPredicate	〇	〇	〇
180	Obj	暖炉の中	True	Where	〇	〇	〇
181	対象文	テーブルに、燃えさしの蝋燭4本があった			〇	〇	〇
181	Who	燃えさしの蝋燭4本	True		〇	〇	〇
181	hasPredicate	あった	True	hasPredicate	〇	〇	〇
181	Obj	テーブル	True	On	〇	〇	〇
182	対象文	テーブルに、カードが散らばっていた			〇	〇	〇
182	Who	カード	True		〇	〇	〇
182	hasPredicate	散らばっていた	True	hasPredicate	〇	〇	〇
182	Obj	テーブル	True	On	〇	〇	〇
183	対象文	モーティマーは以下を言った			〇	〇	×
183	Who	モーティマー	True		〇	〇	×
183	hasPredicate	言った	True	hasPredicate	〇	〇	×
183	Obj	以下	False	判別不能	〇	〇	×
184	対象文	昨日の晩は寒かった			×	〇	×
184	Who		False		×	〇	×
184	hasPredicate	寒かった	True	hasProperty	×	〇	×
184	Obj	昨日の晩	False	判別不能	×	〇	×
185	対象文	そのため、暖炉がつけられた			〇	〇	×
185	Who	暖炉	True		〇	〇	×
185	hasPredicate	つけられた	True	hasPredicate	〇	〇	×
185	Obj	そのため	False	判別不能	〇	〇	×
187	対象文	あとに、モーティマーが到着した			〇	〇	×
187	Who	モーティマー	True		〇	〇	×
187	hasPredicate	到着した	True	hasPredicate	〇	〇	×
187	Obj	あと	False	判別不能	〇	〇	×
188	対象文	ホームズはポルドュー湾のコテージに帰った			〇	〇	〇
188	Who	ホームズ	True		〇	〇	〇
188	hasPredicate	帰った	True	hasPredicate	〇	〇	〇
188	Obj	ポルドュー湾のコテージ	True	To	〇	〇	〇
189	対象文	ホームズは沈黙した			〇	〇	無
189	Who	ホームズ	True		〇	〇	無
189	hasPredicate	沈黙した	True	hasPredicate	〇	〇	無
190	対象文	ホームズは以下を推測する			〇	〇	×
190	Who	ホームズ	True		〇	〇	×
190	hasPredicate	推測する	True	hasPredicate	〇	〇	×
190	Obj	以下	False	判別不能	〇	〇	×
191	対象文	ホームズとワトソンは以下を認めない			〇	〇	×
191	Who	ホームズ	True		〇	〇	×
191	Who	ワトソン	True		〇	〇	×
191	hasPredicate	認めない	True	hasPredicate	〇	〇	×
191	Obj	以下	False	判別不能	〇	〇	×
192	対象文	犯人は悪魔である			〇	×	無
192	Who	犯人	True		〇	×	無
192	hasPredicate	悪魔である	False		〇	×	無
193	対象文	オーウェンとジョージとブレンダは、人間の故意か過失のため苦しみを味わった			〇	〇	△
193	Who	オーウェン	True		〇	〇	△
193	Who	ジョージ	True		〇	〇	△
193	Who	ブレンダ	True		〇	〇	△
193	hasPredicate	味わった	True	hasPredicate	〇	〇	△
193	Obj	人間の故意か過失のため	False	判別不能	〇	〇	△
193	Obj	苦しみ	True	What	〇	〇	△
194	対象文	ホームズは以下を推測した			〇	〇	×
194	Who	ホームズ	True		〇	〇	×
194	hasPredicate	推測した	True	hasPredicate	〇	〇	×
194	Obj	以下	False	判別不能	〇	〇	×
195	対象文	モーティマーの話を真実だとする			×	×	無
195	Who		False		×	×	無
195	hasPredicate	モーティマーの話を真実だとする	False		×	×	無
196	対象文	モーティマーが部屋を出た			〇	〇	〇
196	Who	モーティマー	True		〇	〇	〇
196	hasPredicate	出た	True	hasPredicate	〇	〇	〇
196	Obj	部屋	True	What	〇	〇	〇
197	対象文	数分以内で、事件が起きた			〇	〇	〇
197	Who	事件	True		〇	〇	〇
197	hasPredicate	起きた	True	hasPredicate	〇	〇	〇
197	Obj	数分以内	True	When	〇	〇	〇
198	対象文	カードがテーブルに散らばっていた			〇	〇	〇
198	Who	カード	True		〇	〇	〇
198	hasPredicate	散らばっていた	True	hasPredicate	〇	〇	〇
198	Obj	テーブル	True	On	〇	〇	〇
199	対象文	オーウェンとジョージとブレンダの就寝時間は越えていた			×	〇	無
199	Who	オーウェン	True		×	〇	無
199	Who	ジョージ	True		×	〇	無
199	Who	ブレンダの就寝時間	False		×	〇	無
199	hasPredicate	越えていた	True	hasPredicate	×	〇	無
200	対象文	オーウェンとジョージとブレンダは姿勢を変えなかった			〇	〇	〇
200	Who	オーウェン	True		〇	〇	〇
200	Who	ジョージ	True		〇	〇	〇
200	Who	ブレンダ	True		〇	〇	〇
200	hasPredicate	変えなかった	True	hasPredicate	〇	〇	〇
200	Obj	姿勢	True	What	〇	〇	〇
201	対象文	オーウェンとジョージとブレンダは椅子を引かなかった			〇	〇	〇
201	Who	オーウェン	True		〇	〇	〇
201	Who	ジョージ	True		〇	〇	〇
201	Who	ブレンダ	True		〇	〇	〇
201	hasPredicate	引かなかった	True	hasPredicate	〇	〇	〇
201	Obj	椅子	True	What	〇	〇	〇
202	対象文	ホームズは以下を推測した			〇	〇	×
202	Who	ホームズ	True		〇	〇	×
202	hasPredicate	推測した	True	hasPredicate	〇	〇	×
202	Obj	以下	False	判別不能	〇	〇	×
203	対象文	昨夜11時以前に、事件が起きた			〇	〇	〇
203	Who	事件	True		〇	〇	〇
203	hasPredicate	起きた	True	hasPredicate	〇	〇	〇
203	Obj	昨夜11時以前	True	When	〇	〇	〇
204	対象文	モーティマーは牧師館に歩いてきた			×	×	無
204	Who		False		×	×	無
204	hasPredicate	モーティマーは牧師館に歩いてきた	False		×	×	無
205	対象文	ポーターは犯人ではない			〇	×	無
205	Who	ポーター	True		〇	×	無
205	hasPredicate	犯人ではない	False		〇	×	無
206	対象文	窓の下の花壇に足跡はない			×	×	×
206	Who	足跡	False		×	×	×
206	hasPredicate	ない	False		×	×	×
206	Obj	窓の下の花壇	False	判別不能	×	×	×
207	対象文	部外者は事件を起こせない			〇	〇	〇
207	Who	部外者	True		〇	〇	〇
207	hasPredicate	起こせない	True	hasPredicate	〇	〇	〇
207	Obj	事件	True	What	〇	〇	〇
208	対象文	部外者は事件の動機を持たない			〇	〇	〇
208	Who	部外者	True		〇	〇	〇
208	hasPredicate	持たない	True	hasPredicate	〇	〇	〇
208	Obj	事件の動機	True	What	〇	〇	〇
209	対象文	午後に、ホームズとワトソンはポルデュー湾のコテージに戻った			〇	〇	△
209	Who	ホームズ	True		〇	〇	△
209	Who	ワトソン	True		〇	〇	△
209	hasPredicate	戻った	True	hasPredicate	〇	〇	△
209	Obj	午後	True	When	〇	〇	△
209	Obj	ポルデュー湾のコテージ	False	判別不能	〇	〇	△
210	対象文	スタンデールがポルデュー湾のコテージにいた			〇	〇	〇
210	Who	スタンデール	True		〇	〇	〇
210	hasPredicate	いた	True	hasPredicate	〇	〇	〇
210	Obj	ポルデュー湾のコテージ	True	Where	〇	〇	〇
211	対象文	スタンデールはライオンハンターである			〇	×	無
211	Who	スタンデール	True		〇	×	無
211	hasPredicate	ライオンハンターである	False		〇	×	無
212	対象文	スタンデールは探険家である			〇	×	無
212	Who	スタンデール	True		〇	×	無
212	hasPredicate	探険家である	False		〇	×	無
213	対象文	コーンワルにおいて、スタンデールは隣人とつきあいを持たない			〇	〇	△
213	Who	スタンデール	True		〇	〇	△
213	hasPredicate	持たない	True	hasPredicate	〇	〇	△
213	Obj	コーンワルにおいて	False	判別不能	〇	〇	△
213	Obj	隣人	True	Whom	〇	〇	△
213	Obj	つきあい	True	What	〇	〇	△
214	対象文	コーンワルにおいて、スタンデールは孤立している			〇	〇	×
214	Who	スタンデール	True		〇	〇	×
214	hasPredicate	孤立している	True	hasPredicate	〇	〇	×
214	Obj	コーンワルにおいて	False	判別不能	〇	〇	×
215	対象文	スタンデールがホームズに進展を聞いた			〇	〇	〇
215	Who	スタンデール	True		〇	〇	〇
215	hasPredicate	聞いた	True	hasPredicate	〇	〇	〇
215	Obj	ホームズ	True	What	〇	〇	〇
215	Obj	進展	True	What	〇	〇	〇
216	対象文	スタンデールは以下を言った			〇	〇	×
216	Who	スタンデール	True		〇	〇	×
216	hasPredicate	言った	True	hasPredicate	〇	〇	×
216	Obj	以下	False	判別不能	〇	〇	×
217	対象文	スタンデールは地方警察を信用しない			〇	〇	〇
217	Who	スタンデール	True		〇	〇	〇
217	hasPredicate	信用しない	True	hasPredicate	〇	〇	〇
217	Obj	地方警察	True	What	〇	〇	〇
218	対象文	スタンデールはトリジェニス家に何度も滞在した			×	〇	〇
218	Who	スタンデール何度	False		×	〇	〇
218	hasPredicate	滞在した	True	hasPredicate	×	〇	〇
218	Obj	トリジェニス家	True	Where	×	〇	〇
219	対象文	スタンデールはトリジェニス家と親しくなった			×	×	無
219	Who		False		×	×	無
219	hasPredicate	スタンデールはトリジェニス家と親しくなった	False		×	×	無
220	対象文	スタンデールはショックを受けた			〇	〇	〇
220	Who	スタンデール	True		〇	〇	〇
220	hasPredicate	受けた	True	hasPredicate	〇	〇	〇
220	Obj	ショック	True	What	〇	〇	〇
221	対象文	スタンデールはオーウェンとジョージとブレンダの運命を聞いた			〇	〇	△
221	Who	スタンデール	True		〇	〇	△
221	hasPredicate	聞いた	True	hasPredicate	〇	〇	△
221	Obj	オーウェン	False	判別不能	〇	〇	△
221	Obj	ジョージ	False	判別不能	〇	〇	△
221	Obj	ブレンダの運命	True	What	〇	〇	△
222	対象文	スタンデールはアフリカに向かっていた			〇	〇	〇
222	Who	スタンデール	True		〇	〇	〇
222	hasPredicate	向かっていた	True	hasPredicate	〇	〇	〇
222	Obj	アフリカ	True	To	〇	〇	〇
223	対象文	スタンデールはプリマスまで着いた			〇	〇	〇
223	Who	スタンデール	True		〇	〇	〇
223	hasPredicate	着いた	True	hasPredicate	〇	〇	〇
223	Obj	プリマス	True	To	〇	〇	〇
224	対象文	今朝、スタンデールはニュースを聞いた			〇	×	〇
224	Who	スタンデール	True		〇	×	〇
224	hasPredicate	今朝、スタンデールはニュースを聞いた	False		〇	×	〇
224	Obj	ニュース	True	What	〇	×	〇
225	対象文	スタンデールは帰ってきた			〇	〇	無
225	Who	スタンデール	True		〇	〇	無
225	hasPredicate	帰ってきた	True	hasPredicate	〇	〇	無
226	対象文	ラウンドヘイがスタンデールに電報を送った			〇	〇	〇
226	Who	ラウンドヘイ	True		〇	〇	〇
226	hasPredicate	送った	True	hasPredicate	〇	〇	〇
226	Obj	スタンデール	True	Whoｍ	〇	〇	〇
226	Obj	電報	True	What	〇	〇	〇
227	対象文	スタンデールはホームズに容疑者を聞いた			〇	〇	〇
227	Who	スタンデール	True		〇	〇	〇
227	hasPredicate	聞いた	True	hasPredicate	〇	〇	〇
227	Obj	ホームズ	True	Whom	〇	〇	〇
227	Obj	容疑者	True	What	〇	〇	〇
228	対象文	ホームズはスタンデールに答えなかった			〇	〇	〇
228	Who	ホームズ	True		〇	〇	〇
228	hasPredicate	答えなかった	True	hasPredicate	〇	〇	〇
228	Obj	スタンデール	True	Whom	〇	〇	〇
229	対象文	スタンデールはポルデュー湾のコテージから出ていった			×	×	無
229	Who		False		×	×	無
229	hasPredicate	スタンデールはポルデュー湾のコテージから出ていった	False		×	×	無
230	対象文	5分以内に、ホームズはスタンデールを追った			〇	〇	〇
230	Who	ホームズ	True		〇	〇	〇
230	hasPredicate	追った	True	hasPredicate	〇	〇	〇
230	Obj	5分以内	True	When	〇	〇	〇
230	Obj	スタンデール	True	What	〇	〇	〇
231	対象文	ワトソンは以下を思った			〇	〇	×
231	Who	ワトソン	True		〇	〇	×
231	hasPredicate	思った	True	hasPredicate	〇	〇	×
231	Obj	以下	False	判別不能	〇	〇	×
232	対象文	調査は進展しなかった			〇	〇	無
232	Who	調査	True		〇	〇	無
232	hasPredicate	進展しなかった	True	hasPredicate	〇	〇	無
233	対象文	ホームズは電報を見た			〇	〇	〇
233	Who	ホームズ	True		〇	〇	〇
233	hasPredicate	見た	True	hasPredicate	〇	〇	〇
233	Obj	電報	True	What	〇	〇	〇
234	対象文	ホームズは電報を暖炉に放りこんだ			〇	〇	〇
234	Who	ホームズ	True		〇	〇	〇
234	hasPredicate	放りこんだ	True	hasPredicate	〇	〇	〇
234	Obj	電報	True	What	〇	〇	〇
234	Obj	暖炉	True	To	〇	〇	〇
235	対象文	電報がプリマスのホテルから届いた			〇	〇	〇
235	Who	電報	True		〇	〇	〇
235	hasPredicate	届いた	True	hasPredicate	〇	〇	〇
235	Obj	プリマスのホテル	True	From	〇	〇	〇
236	対象文	ホームズは以下を言った			〇	〇	×
236	Who	ホームズ	True		〇	〇	×
236	hasPredicate	言った	True	hasPredicate	〇	〇	×
236	Obj	以下	False	判別不能	〇	〇	×
237	対象文	ホームズは電報を打った			〇	〇	〇
237	Who	ホームズ	True		〇	〇	〇
237	hasPredicate	打った	True	hasPredicate	〇	〇	〇
237	Obj	電報	True	What	〇	〇	〇
238	対象文	ラウンドヘイから名前を聞きだした			×	〇	〇
238	Who		False		×	〇	〇
238	hasPredicate	聞きだした	True	hasPredicate	×	〇	〇
238	Obj	ラウンドヘイ	True	From	×	〇	〇
238	Obj	名前	True	What	×	〇	〇
239	対象文	ラウンドヘイに以下を聞いた			×	〇	〇
239	Who		False		×	〇	〇
239	hasPredicate	聞いた	True	hasPredicate	×	〇	〇
239	Obj	ラウンドヘイ	True	What	×	〇	〇
239	Obj	以下	True	What	×	〇	〇
240	対象文	スタンデールの説明は正しい			〇	〇	無
240	Who	スタンデールの説明	True		〇	〇	無
240	hasPredicate	正しい	True	hasPredicate	〇	〇	無
241	対象文	昨晩、スタンデールはプリマスにいた			〇	×	〇
241	Who	スタンデール	True		〇	×	〇
241	hasPredicate	昨晩、スタンデールはプリマスにいた	False		〇	×	〇
241	Obj	プリマス	True	Where	〇	×	〇
242	対象文	午後に、スタンデールは荷物をアフリカに送った			〇	〇	〇
242	Who	スタンデール	True		〇	〇	〇
242	hasPredicate	送った	True	hasPredicate	〇	〇	〇
242	Obj	午後	True	When	〇	〇	〇
242	Obj	荷物	True	What	〇	〇	〇
242	Obj	アフリカ	True	To	〇	〇	〇
243	対象文	その朝、ラウンドヘイが庭の小道を駆けてきた			×	×	〇
243	Who		False		×	×	〇
243	hasPredicate	ラウンドヘイが庭の小道を駆けてきた	False		×	×	〇
243	Obj	その朝	True	When	×	×	〇
244	対象文	ラウンドヘイは以下を言った			〇	〇	〇
244	Who	ラウンドヘイ	True		〇	〇	〇
244	hasPredicate	言った	True	hasPredicate	〇	〇	〇
244	Obj	以下	True	What	〇	〇	〇
245	対象文	コーンワルには、悪魔がとりついている			〇	〇	×
245	Who	悪魔	True		〇	〇	×
