												
90	対象文	ドアの左側には大きな奥行のある暖炉、張り出したマントルピースがあった	"The left door was fireplace with large depth, overhanging mantel is"									
90	情報源	ワトソンの発言	Remarks Watson									
90	Who	大きな奥行のある暖炉	Fireplace with a large depth									
90	Who	張り出したマントルピース	Overhanging mantel									
90	hasPredicate	あった	exist									
90	Left	ドア	door									
90	then											
91	対象文	暖炉のそばに肘掛と底部に筋交いのある思いオークの椅子がある	There is a chair thoughts oak with a brace in the armrest and the bottom near the fireplace									
91	情報源	ワトソンの発言	Remarks Watson									
91	Who	オークの椅子	Oak chair of									
91	Who	肘掛	Armrest									
91	hasPredicate	ある	exist									
91	Near	暖炉	fireplace									
91	then											
92	対象文	木製品の隙間に真紅の紐が編まれている	Crimson cord is woven into the gap of wood products									
92	情報源	ワトソンの発言	Remarks Watson									
92	Who	真紅の紐	Crimson string									
92	hasPredicate	編まれている	exist									
92	Where	木製品の隙間	Gap of wood products									
92	then											
93	対象文	真紅の紐の両端は下の斜めの棒に固定されていた	Ends of crimson cord was fixed at an angle bar below									
93	情報源	ワトソンの発言	Remarks Watson									
93	Who	真紅の紐の両端	Both ends of crimson string									
93	hasProperty	固定されていた	beFixed									
93	Under	オークの椅子	Oak chair									
93	then											
94	対象文	結び目は真紅の紐を固定していた	Knot had fixed the crimson of string									
94	情報源	ワトソンの発言	Remarks Watson									
94	Who	結び目	knot									
94	hasPredicate	固定していた	beFixed									
94	What	真紅の紐	Crimson string									
94	then											
95	対象文	結び目は残っていた	Knot was left									
95	情報源	ワトソンの発言	Remarks Watson									
95	Who	結び目	knot									
95	hasPredicate	残っていた	find		#ORG:hasPredicate:leave							
95	What											
95	then											
95	対象文	ホームズとワトソンは暖炉の前の敷物の上に横たわる死体を発見した	Holmes and Watson found the corpse lying on top of the front of the rug fireplace									
95	情報源	ワトソンの発言	Remarks Watson									
95	Who	ホームズ	Holmes									
95	Who	ワトソン	Watson									
95	hasPredicate	発見した	find									
95	Where	暖炉の前	Front of the fireplace									
95	On	敷物	Rugs									
95	What	死体	cadaver									
95	then											
96	対象文	死体は40歳ほどだった	The corpse was about 40 years old									
96	情報源	ワトソンの発言	Remarks Watson									
96	Who	死体	cadaver									
96	hasProperty	40歳ほど	About 40-year-old									
96	What	40歳ほど										
96	then											
97	対象文	死体は長身だった	Corpse was tall									
97	情報源	ワトソンの発言	Remarks Watson									
97	Who	死体	cadaver									
97	hasProperty	長身	tall									
97	What	長身										
97	then											
98	対象文	死体はがっしりした男だった	Corpse was a beefy man									
98	情報源	ワトソンの発言	Remarks Watson									
98	Who	死体	cadaver									
98	hasProperty	がっしりした男	Beefy man									
98	What	がっしりした男										
98	then											
99	対象文	死体は仰向けに倒れていた	Corpse was lying on his back									
99	情報源	ワトソンの発言	Remarks Watson									
99	Who	死体	cadaver									
99	hasPredicate	倒れていた	collapse									
99	How	仰向けに	On his back									
99	then											
100	対象文	死体は顔を上に向けていた	Corpse had been facing up to face									
100	情報源	ワトソンの発言	Remarks Watson									
100	Who	死体	cadaver									
100	hasPredicate	向けていた	direct									
100	What	顔	face									
100	How	上	Up									
100	then											
101	対象文	死体は短く黒いあごひげの間から白い歯をむき出していた	Corpse had bare white teeth from between the black short beard									
101	情報源	ワトソンの発言	Remarks Watson									
101	Who	死体	cadaver									
101	hasPredicate	むき出していた	expose									
101	What	白い歯	White teeth									
101	then											
102	対象文	死体のこぶしを固めた両手は頭の上にあげられていた	Both hands hardened fist of the corpse had been raised on top of the head									
102	情報源	ワトソンの発言	Remarks Watson									
102	Who	両手	both hands									
102	hasPredicate	あげられていた	raise									
102	Where	頭の上	Over my head									
102	then											
103	対象文	両手には重いリンボクのステッキがまたがっていた	It was across the stick of heavy Rinboku in both hands									
103	情報源	ワトソンの発言	Remarks Watson									
103	Who	両手	both hands									
103	hasPredicate	またがっていた	across									
103	What	重いリンボクのステッキ	Heavy Rinboku of cane									
103	then											
104	対象文	死体の顔立ちはゆがんで敵意あらわな憎悪に引きつっていた	Facial features of the corpse had cramp pull it distorted hostility reveal hatred									
104	情報源	ワトソンの発言	Remarks Watson									
104	Who	死体の顔立ち	Facial features of the corpse									
104	hasProperty	引きつっていた	haveCramp									
104	How											
104	then											
105	対象文	死体の顔立ちは恐ろしい鬼のような死に顔をしていた	Facial features of the corpse had a Shinigao such as the horrible demon									
105	情報源	ワトソンの発言	Remarks Watson									
105	Who	死体の顔立ち	Facial features of the corpse									
105	hasProperty	していた	like									
105	What	恐ろしい鬼のような死に顔	scary demon									
105	then											
106	対象文	警鐘が鳴った	Alarm bells rang									
106	情報源											
106	Who	警報	alarm									
106	hasProperty	鳴った	ring									
106	When											
106	then											
107	対象文	サー・ユースタス・ブラックンストールは寝ていた	Sir Eustace Brackenstall was sleeping									
107	情報源	ワトソンの考え	Thinking of Watson									
107	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
107	hasProperty	寝ていた	wear		#ORG:hasProperty:sleep							
107	When	106	106									
107	then											
107	対象文	サー・ユースタス・ブラックンストールは寝巻きを着ていた	Sir Eustace Brackenstall was wearing a winding sleeping									
107	情報源	ワトソンの考え	Thinking of Watson									
107	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
107	hasProperty	寝巻きを着ていた	wear									
107	What		pajama									
107	When	106	106									
107	then											
108	対象文	サー・ユースタス・ブラックンストールは裸足だった	Sir Eustace Brackenstall was barefoot									
108	情報源	ワトソンの考え	Thinking of Watson									
108	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
108	hasProperty	裸足だった	barefoot									
108	When	106	106									
108	then											
109	対象文	サー・ユースタス・ブラックンストールは頭にひどい怪我をしていた	Sir Eustace Brackenstall had a terrible injury to the head									
109	情報源	ワトソンの発言	Remarks Watson									
109	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
109	hasPredicate	していた	have									
109	What	ひどい怪我	Severe injury									
109	Where	頭	Head									
109	then											
110	対象文	部屋全体が残忍な性格を証言していた	The entire room had testified brutal personality									
110	情報源	ワトソンの考え	Thinking of Watson									
110	Who	部屋全体	The entire room									
110	hasPredicate	証言していた	testify									
110	What	犯人の残忍な性格	Brutal character of the offender									
110	then											
111	対象文	サー・ユースタス・ブラックンストールのそばに湾曲した重い火かき棒が転がっていた。	Heavy poker that is curved near the Sir Eustace Brackenstall had lying around.									
111	情報源	ワトソンの発言	Remarks Watson									
111	Who	湾曲した重い火かき棒	Heavy poker curved									
111	hasPredicate	転がっていた	exist									
111	Near	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
111	then											
112	対象文	ランダル老人は力の強い男	Randall old man strong force man									
112	情報源	ホームズの発言	Holmes remark									
112	Who	ランダル老人	Randall old man									
112	hasProperty	力が強い	strong									
112	What											
112	then											
113	対象文	レディー・ブラックンストールは人相を言わなかった	Lady Brackenstall did not say the physiognomy									
113	情報源	ホームズ	Holmes									
113	Who	レディー・ブラックンストール	Lady Brackenstall									
113	hasPredicate	言わなかった	notSay									
113	What	犯人の人相	Physiognomy of criminal									
113	then											
114	対象文	犯人はサー・ユースタス・ブラックンストールを黙らせた	The culprit was silenced Sir Eustace Brackenstall									
114	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
114	Who	男たち	Men									
114	hasPredicate	黙らせた	silence									
114	What	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
114	How											
114	then											
115	対象文	犯人はレディー・ブラックンストールをサー・ユースタス・ブラックンストールのように黙らせなかった	The criminal did not silence the Lady black down stall as Sir Eustace Brackenstall									
115	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
115	Who	男たち	Men									
115	hasPredicate	黙らせなかった	notSilence									
115	What	レディー・ブラックンストール	Lady Brackenstall									
115	How	114	114									
115	then											
116	対象文	男たちはレディー・ブラックンストールが気絶から回復したことに気づかなかった	The men did not notice that the Lady black down stall has recovered from swoon									
116	情報源	ホームズの発言	Holmes remark									
116	Who	男たち	Men									
116	hasPredicate	気づかなかった	notNotice									
116	What	レディー・ブラックンストールの回復	Recovery of Lady Brackenstall									
116	then											
117	対象文	人間の意識がない	There is no human consciousness									
117	情報源											
117	Who	人間	Human beings									
117	hasPredicate	ない	lose									
117	What	意識	Consciousness									
117	then											
118	対象文	男たちは意識がない人の命は取らなかった	The men did not take the life of consciousness there is no person									
118	情報源	ホームズの発言	Holmes remark									
118	Who	犯人	Criminal									
118	hasPredicate	命を取らなかった	notKill									
118	What	命										
118	because	117	117									
119	対象文	サー・ユースタス・ブラックンストールはしらふの時は優しい	Sir Eustace Brackenstall is friendly when sober									
119	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
119	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
119	hasProperty	優しい	friendly									
119	When	しらふの時	sober									
119	then											
120	対象文	サー・ユースタス・ブラックンストールは酔っぱらっている	Sir Eustace Brackenstall is drunk									
120	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
120	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
120	hasProperty	酔っぱらっている	drunk									
120	When											
120	then											
121	対象文	サー・ユースタス・ブラックンストールは酔っ払い加減の時は鬼のようだった	Sir Eustace Brackenstall when drunk acceleration was like a demon									
121	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
121	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
121	hasProperty	鬼のようだった	like									
121	What		demon									
121	When	120	120									
121	then											
122	対象文	サー・ユースタス・ブラックンストールは一度や二度警察の世話になるところだった	Sir Eustace Brackenstall was about to be taken care of at one time or another police									
122	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
122	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
122	hasPredicate	なるところだった	It was made at	?								
122	What	警察の世話	Take care of the police	?								
122	because	95	95									
123	対象文	サー・ユースタス・ブラックンストールはレディー・ブラックンストールの犬に石油をかけた	Sir Eustace Brackenstall multiplied by the oil to the Lady Brackenstall dog									
123	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
123	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
123	hasPredicate	かけた	put									
123	What	石油	oil									
123	To	レディー・ブラックンストールの犬	Lady Brackenstall dog									
123	How											
123	then											
124	対象文	サー・ユースタス・ブラックンストールはレディー・ブラックンストールの犬に石油をかけ火をつけた	Sir Eustace Brackenstall lit the fire over the oil to the Lady Brackenstall dog									
124	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
124	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
124	hasPredicate	火をつける	fire									
124	What	レディー・ブラックンストールの犬	Lady Brackenstall dog									
124	How											
124	then	122	122									
125	対象文	サー・ユースタス・ブラックンストールはテリーサにデカンターを投げつけた	Sir Eustace Brackenstall threw a decanter to Theresa									
125	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
125	Who	サー・ユースタス・ブラックンストール	Sir Eustace Brackenstall									
125	hasPredicate	投げつけた	throw									
125	What	デカンター	decanter									
125	To	テリーサ	Theresa									
125	then											
126	対象文	レディー・ブラックンストールは赤い紐で縛られていた	Lady Brackenstall had been tied with a red string									
126	情報源											
126	Who	レディー・ブラックンストール	Lady Brackenstall									
126	hasPredicate	縛られていた	beTied									
126	What	赤い紐	Red string									
126	then											
127	対象文	ホームズはレディー・ブラックンストールが括り付けられていた赤い紐の結び目を注意深く調べた	Holmes was examined carefully the knot of red string that Lady Brackenstall has been tied									
127	情報源											
127	Who	ホームズ	Holmes									
127	hasPredicate	調べた	examine									
127	What	赤い紐の結び目	Knot of red string									
127	then											
128	対象文	ホームズはちぎれほつれた端を慎重に検査した	Holmes was carefully inspecting the end frayed torn									
128	情報源											
128	Who	ホームズ	Holmes									
128	hasPredicate	検査した	examine									
128	What	ほつれた端	Frayed end									
128	then											
129	対象文	強盗は赤い紐を引き下ろした	The robber pulled down a red string									
129	情報源	ホームズの考え	Holmes thought									
129	Who	強盗	robbery									
129	hasPredicate	引き下ろした	pullDown									
129	What	赤い紐	Red string									
129	then											
130	対象文	赤い紐が引き下ろしたとき調理場のベルが鳴ったに違いない	It must have rang the kitchen of the bell when the red string drawn down									
130	情報源	ホームズの考え	Holmes thought									
130	Who	ベル	Bell									
130	hasPredicate	鳴った	ring									
130	When	129	129									
130	then											
131	対象文	ベルの音は誰にも聞こえなかった	The sound of the bell did not hear anyone									
131	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
131	Who	ベルの音	The sound of the bell									
131	hasPredicate	聞こえなかった	notHear									
131	Why	40	40									
131	then											
132	対象文	犯人はこの家と習慣を知っていた	Criminal knew this house and customs									
132	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
132	Who	犯人	Criminal									
132	hasPredicate	知っていた	know									
132	What	この家と習慣	This house and customs									
132	then											
133	対象文	召使は比較的早い時間に休む	Servant rest at a relatively early time									
133	情報源											
133	Who	召使	Menial									
133	hasPredicate	休む	rest									
133	When	比較的早い時間	Relatively early time									
133	then											
134	対象文	調理場のベルが鳴っても誰にも聞こえない	Not hear anyone even kitchen bell rang									
134	情報源											
134	Who	調理場のベル	Kitchen of Bell									
134	hasPredicate	聞こえない	notHear									
134	What											
134	then											
135	対象文	犯人は召使の一人と結託している	The culprit has been collusion with one of the servants									
135	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
135	Who	犯人	Criminal									
135	Who	召使	Menial									
135	hasPredicate	結託している	gangUp									
135	What											
135	then											
136	対象文	八人の召使は申し分ない	The eight servants are Impeccable									
136	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
136	Who	八人の召使	eight servants									
136	hasProperty	申し分ない	Impeccable									
136	What											
136	then											
137	対象文	サー・ユースタス・ブラックンストールにデカンターを投げつけられたテリーサが疑わしい	Theresa is doubtful that has been threw a decanter to Sir Eustace Brackenstall									
137	情報源	ホームズの考え	Holmes thought									
137	Who	テリーサ	Theresa									
137	hasPredicate	疑わしい	doubtful									
137	Why	125	125									
137	then											
138	対象文	事件時マントルピースのろうそくがついていた	It was on the candle of incident during the mantelpiece									
138	情報源	スタンリィ・ホプキンス	Stanley Hopkins									
138	Who	ろうそく	The candle									
138	hasPredicate	ついていた	lighten									
138	Why	11時過ぎ	11 o'clock									
138	then											
139	対象文	レディー・ブラックンストールは寝室のろうそくを持っていた	Lady Brackenstall had a candle in the bedroom									
139	情報源	レディー・ブラックンストール	Lady Brackenstall									
139	Who	レディー・ブラックンストール	Lady Brackenstall									
139	hasPredicate	持っていた	have									
139	What	ろうそく	The candle									
139	When	49	49									
139	then											
140	対象文	犯人はマントルピースのろうそくと寝室用のろうそくで勝手がわかった	The culprit was found freely in candles for the candle and the bedroom mantelpiece									
140	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
140	Who	犯人	Criminal									
140	hasPredicate	勝手がわかった	familiar									
140	How											
140	because	138	138									
140	because	139	139									
141	対象文	犯人はサイドボードから皿を六点盗った	Criminal took six points the dish from the sideboard									
141	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
141	Who	犯人	Criminal									
141	hasPredicate	盗った	steal									
141	What	皿を六点	Six-point the dish									
141	Where	サイドボード	Sideboard									
141	then											
142	対象文	男たちはサー・ユースタス・ブラックンストールの死に動揺した	The men were upset in the death of Sir Eustace Brackenstall									
142	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
142	Who	男たち	Men									
142	hasPredicate	動揺した	Upset									
142	Why											
142	then											
143	対象文	男たちはあまりあさり回らなかった	The men were not from turning too much clams									
143	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
143	Who	男たち	Men									
143	hasPredicate	あまりあさり回らなかった	notExamine									
143	Why	142	142									
143	then											
144	対象文	犯人は神経を落ち着かせるためにワインをいくらか飲んだ	Criminal's some drinking wine in order to soothe the nerves									
144	情報源	スタンリィ・ホプキンスの考え	Thinking of Stanley Hopkins									
144	Who	男たち	Men									
144	hasPredicate	飲んだ	drink									
144	What	ワイン	wine									
144	Why	神経を落ち着かせる	Soothe the nerves									
144	then											
145	対象文	三つのグラスがかたまって置かれそのすべてにワインの色がついていた	The color of the wine in all its placed in three of the glass is clustered was on									
145	情報源											
145	Who	三つのグラス	Three of glass									
145	hasProperty	ついていた	beColored									
145	What	ワインの色	The color of wine									
145	then											
146	対象文	ひとつのグラスにはオリのカスがいくらか入っていた	Dregs of the dregs had some went to one of the glass									
146	情報源											
146	Who	ひとつのグラス	One of the glass									
146	hasProperty	入っていた	have									
146	What	オリのカス	dregs									
146	then											
147	対象文	三つのグラスの近くに三分の二ほど入った瓶が立っている	Containing bottle is standing about two-thirds in the vicinity of the three glass									
147	情報源											
147	Who	三分の二ほど入った瓶	Bottle containing about two-thirds									
147	hasPredicate	立っている	stand									
147	What											
147	Near	三つのグラス	Three of glass									
147	then											
148	対象文	瓶のそばに長い、濃く染まったコルクがあった	"Long near the bottle, there was a dyed dark cork"									
148	情報源											
148	Who	濃く染まったコルク	Dark stained cork									
148	hasPredicate	あった	exist									
148	Near	瓶	bottle									
148	then											
149	対象文	ワインは外観と瓶の上のほこりから並みのヴィンテージではない	Wine is not a vintage moderate from the dust on the appearance and bottle									
149	情報源	ワトソンの考え	Thinking of Watson									
149	Who	ワイン	wine									
149	hasProperty	ではない	notEqualTo									
149	Why	外観と瓶の上のほこり	Dust on the appearance and bottle									
149	What	並みのヴィンテージ	moderate Vintage									
149	then											
150	対象文	レディー・ブラックンストールはワインが開けられたとき意識を失っていた	Lady Brackenstall had lost consciousness when the wine is opened									
150	情報源	スタンリィ・ホプキンスの発言	Remarks Stanley Hopkins									
150	Who	レディー・ブラックンストール	Lady Brackenstall									
150	hasProperty	意識を失っていた	lose consciousness									
150	When	144	144									
150	then											
151	対象文	栓抜きはコルクを抜き取るため3回打ち込まれた	Bottle opener was driven three times in order to extract the cork									
151	情報源	ホームズ	Holmes									
151	Who	栓抜き	bottle opener									
151	hasPredicate	打ち込まれた	beHit									
151	What	コルク	cork									
151	because	三回	Three times									
152	対象文	瓶を開けたのは大きなコルク抜きではなく携帯用の栓抜きだった	Had opened the bottle was a bottle opener portable rather than a big corkscrew									
152	情報源	ホームズの考え	Holmes thought									
152	Who	瓶を開けた物	Those that opened the bottle									
152	hasPredicate	だった	equalTo									
152	What	携帯用の栓抜き	Bottle opener for mobile									
152	Why	151	151									
152	then											
153	対象文	犯人は万能ナイフを持っている	The criminal has a utility knife									
153	情報源	ホームズの考え	Holmes thought									
153	Who	犯人	Criminal									
153	hasPredicate	持っている	have									
153	What	万能ナイフ	All-purpose knife									
153	then											
154	対象文	レディー・ブラックンストールは確かに男たちが飲むところを見た	Lady Brackenstall saw the place that certainly men drink									
154	情報源	スタンリィ・ホプキンス	Stanley Hopkins									
154	Who	レディー・ブラックンストール	Lady Brackenstall									
154	hasPredicate	見た	see									
154	What	144	144									
154	then											
155	対象文	ランダルが逮捕され進展があればホームズに知らせてほしい	Randall is let me know in Holmes if there is progress being arrested									
155	情報源	ホームズの発言	Holmes remark									
155	Who	ホームズ	Holmes									
155	hasPredicate	知らせてほしい	wantToInform									
155	What	事件の進展	Progress of the case									
155	then											
156	対象文	帰途につき、ホームズはひどく悩んでいた	"Way back per, Holmes was suffering badly"									
156	情報源	ワトソンの考え	Thinking of Watson									
156	Who	ホームズ	Holmes									
156	hasProperty	ひどく悩んでいた	suffer									
156	When	帰途についている	Are Quito									
156	then											
157	対象文	ホームズの思いが再びアビ屋敷のダイニングルームへと戻った	Holmes thought has returned to again Abbey Grange of the dining room									
157	情報源	ワトソンの考え	Thinking of Watson									
157	Who	ホームズの思い	Holmes thought									
157	hasPredicate	戻った	return									
157	What	アビ屋敷のダイニングルーム	Dining room of Abbey Grange									
157	then											
158	対象文	ホームズは列車からホームに飛び降りた	Holmes jumped from the train to the home									
158	情報源											
158	Who	ホームズ	Holmes									
158	hasPredicate	飛び降りた	jump									
158	Where	ホーム	home									
158	then											
159	対象文	ホームズはワトソンを引っ張り出した	Holmes pulled Watson									
159	情報源											
159	Who	ホームズ	Holmes									
159	hasPredicate	引っ張り出した	drag									
159	What	ワトソン	Watson									
159	then											
160	対象文	レディー・ブラックンストールの話は完璧	Story of Lady Brackenstall perfection									
160	情報源	ホームズの考え	Holmes thought									
160	Who	レディー・ブラックンストールの話	Story of Lady Brackenstall									
160	hasProperty	完璧	perfect									
160	What											
160	then											
161	対象文	テリーサの裏書は十分	Endorsement of Theresa is enough									
161	情報源	ホームズの考え	Holmes thought									
161	Who	テリーサの裏書	Endorsement of Theresa									
161	hasProperty	十分	sufficient									
161	What											
161	then											
162	対象文	みんな間違っている	We all wrong									
162	情報源	ホームズの考え	Holmes thought									
162	Who	みんな	everything									
162	hasProperty	間違っている	wrong									
162	What											
162	then											
163	対象文	テリーサやレディー・ブラックンストールの言うことは真実である	Is the truth be said of Theresa and Lady Brackenstall									
163	情報源											
163	Who	テリーサ	Theresa									
163	Who	レディー・ブラックンストール	Lady Brackenstall									
163	hasProperty	真実だ	truth									
163	What											
163	then											
164	対象文	テリーサやレディー・ブラックンストールの言うことは真実であるという考えを頭から払いのける必要がある	It is necessary to dispel from my head the idea that what you say Theresa and Lady Brackenstall is true									
164	情報源	ホームズの考え	Holmes thought									
164	Who	言うこと	saying									
164	hasPredicate	頭から払いのける	dispel									
164	What	163	163									
164	then											
165	対象文	ルイシャムの夜盗団は2週間前シドナムで相当の獲物を獲た	Burglary team of Lewisham has caught the prey of the equivalent in the previous two weeks Sydenham									
165	情報源											
165	Who	ルイシャムの夜盗団	Burglary team of Lewisham									
165	hasPredicate	獲た	get									
165	What	相当な獲物	Substantial prey									
165	When	2週間前	2 weeks ago									
165	Where	シドナム	Sydenham									
165	then											
166	対象文	ルイシャムの夜盗団やその風体についての記事が新聞に載った	Burglary team and the appearance of Lewisham is placed on the newspaper									
166	情報源											
166	Who	ルイシャムの夜盗団	Burglary team of Lewisham									
166	Who	その風体	appearance									
166	hasProperty	載った	run									
166	How	新聞	newspaper									
166	then											
167	対象文	架空の泥棒が役割を演じている	Fictional thief plays a role									
167	情報源	ホームズの考え	Holmes thought									
167	Who	架空の泥棒	Fictional thief									
167	hasPredicate	演じている	play									
167	What	ルイシャムの夜盗団	Burglary team of Lewisham									
167	then											
168	対象文	架空の泥棒が役割を演じる話をでっち上げられる	It is concocted a story that fictional thief plays a role	?								
168	情報源	ホームズの考え	Holmes thought									
168	Who	レディー・ブラックンストール	Lady Brackenstall									
168	hasPredicate	でっち上げられる	beHoax									
168	What	167	167									
168	then											
169	対象文	夜盗団は普通うまく一働きしたら喜んで静かに上がりを楽しむ	Burglary team quietly enjoy the rise pleased When you are usually well one work									
169	情報源	ホームズの考え	Holmes thought									
169	Who	夜盗団	Burglary team									
169	hasProperty	楽しむ	enjoy									
169	What	仕事のできを	A can of work									
169	then											
170	対象文	夜盗団がそんなに早い時間に仕事をするのは異常	Abnormalities of burglary team to work so early time									
170	情報源	ホームズの考え	Holmes thought									
170	Who	夜盗団	Burglary team									
170	hasProperty	異常	Abnormality									
170	Why	時間が早いため	Because of the early time									
170	then											
171	対象文	レディー・ブラックンストールが叫び声をあげるのを防ぐために殴るのも異常	Also abnormal to hit for Lady Brackenstall prevent the screaming									
171	情報源	ホームズの考え	Holmes thought									
171	Who	夜盗	Burglary team									
171	hasProperty	異常	Abnormality									
171	Why											
171	because	172	172									
172	対象文	殴られるとむしろ叫ぶ	Shout but rather when beaten									
172	情報源	ホームズの考え	Holmes thought									
172	Who	レディー・ブラックンストール	Lady Brackenstall									
172	hasProperty	叫ぶ	shout									
172	Why											
172	then											
173	対象文	ルイシャム夜盗団は三人いる	Lewisham burglary team are three people									
173	情報源	ホームズの考え	Holmes thought									
173	Who	ルイシャム夜盗団	Lewisham burglary team									
173	hasProperty	三人いる	three people									
173	Why											
173	then											
174	対象文	男一人を抑え込むためだけに人を殺すことは異常	Abnormalities to kill people just to stifle one person man									
174	情報源	ホームズの考え	Holmes thought									
174	Who	夜盗	Burglary team									
174	hasProperty	異常	Abnormality									
174	Why											
174	because	173	173									
175	対象文	夜盗がまだたくさんのものに手が届くのに略奪を甘んじるのは異常	Burglary of the settle the still looting to gain access to the things of a lot of abnormal									
175	情報源	ホームズの考え	Holmes thought									
175	Who	夜盗	Burglary team									
175	hasProperty	異常	Abnormality									
175	Why											
175	because	143	143									
176	対象文	ボトルを半分残すのは異常	Abnormal leave a bottle half									
176	情報源	ホームズの考え	Holmes thought									
176	Who	夜盗	Burglary team									
176	hasPredicate	異常	Abnormality									
176	Why											
176	because	147	147									
177	対象文	レディー・ブラックンストールが椅子に縛り付けられていたことのほうが異常	Abnormal more of that Lady Brackenstall has been tied to a chair									
177	情報源	ワトソンの考え	Thinking of Watson									
177	Who	レディー・ブラックンストール	Lady Brackenstall									
177	hasProperty	異常	Abnormality									
177	Why	60	60									
177	then											
178	対象文	レディー・ブラックンストールはルイシャム夜盗団を通報する	Lady Brackenstall to Problem with Lewisham burglary team									
178	情報源	ホームズの考え	Holmes thought									
178	Who	レディー・ブラックンストール	Lady Brackenstall									
178	hasPredicate	通報する	report									
178	What	ルイシャム夜盗団	Lewisham burglary team									
178	then											
179	対象文	レディー・ブラックンストールを殺すか動けなくする必要があった	It was necessary to immobilize or kill the Lady Brackenstall									
179	情報源	ホームズの考え	Holmes thought									
179	Who	ルイシャムの夜盗団	Lewisham Burglary team									
179	hasProperty	必要がある	need									
179	What	殺す	kill									
179	What	動けなくする	To get stuck									
179	Why											
179	because	178	178									
180	対象文	瓶はいっぱいで最初の二つのワイングラスがきれい	The first two of wine glass is clean with a bottle full									
180	情報源											
180	Who	二つのワイングラス	Two of the wine glass									
180	hasProperty	きれい	beautiful									
180	What											
180	then											
181	対象文	三つ目のワイングラスにオリがいっぱい入っていた	dregs in the third of the wine glasses were full entered									
181	情報源											
181	Who	三つ目のワイングラス	Wine glass of third									
181	hasPredicate	入っていた	exist									
181	What	オリ	dreg									
181	How	いっぱい	full									
181	then											
182	対象文	犯人は二つ目のグラスを満たした	Criminal filled the second of glass									
182	情報源	ホームズの考え	Holmes thought									
182	Who	犯人	Criminal									
182	hasPredicate	満たした	full									
182	What											
182	then											
183	対象文	二つ目のグラスを満たしてから瓶を激しく振った	It shook violently the bottle from meet the second of glass									
183	情報源	ホームズの考え	Holmes thought									
183	Who	瓶	bottle									
183	hasPredicate	激しく振った	shake									
183	When	182	182									
183	then											
184	対象文	グラスは二つだけ使われそれぞれのカスが三つ目のグラスに注がれた	Glass each of the grounds used only two have been poured into the third of glass									
184	情報源	ホームズの考え	Holmes thought									
184	Who	三つ目のグラス	Glass of third									
184	hasPredicate	注がれた	pour									
184	What	それぞれのカス	Each of dregs									
184	Why	三人の人物がそこにいたという誤った印象を与えるため	In order to give the false impression that pain in three people of person there									
184	then											
185	対象文	犯人は三人の人物がそこにいたという印象を与えた	Criminal gave the impression that pain there are three persons									
185	情報源	ホームズの考え	Holmes thought									
185	Who	犯人	Criminal									
185	hasPredicate	与えた	give									
185	What	印象	impression									
185	then											
186	対象文	レディー・ブラックンストールとテリーサは故意にホームズとワトソンに嘘をついた	Lady Brackenstall and Theresa lied to Holmes and Watson intentionally									
186	情報源	ホームズ	Holmes									
186	Who	レディー・ブラックンストール	Lady Brackenstall									
186	Who	テリーサ	Theresa									
186	hasPredicate	嘘をついた	lie									
186	What											
186	then											
187	対象文	レディー・ブラックンストールとテリーサの話は一言として信じられない	Story of Lady Brackenstall and Theresa can not believe as word									
187	情報源											
187	Who	レディー・ブラックンストール	Lady Brackenstall									
187	Who	テリーサ	Theresa									
