ID	Property	原文	正誤判定	正解Propertyの詳細	場面内の主語	場面内の述語	場面内の目的語
111	Obj	ジョン・ストレーカー	True	What	〇	〇	〇
112	対象文	ジョン・ストレーカーはジョン・ストレーカーの妻の警告を聞き入れなかった			〇	〇	〇
112	Who	ジョン・ストレーカー	True		〇	〇	〇
112	hasPredicate	聞き入れなかった	True	hasPredicate	〇	〇	〇
112	Obj	ジョン・ストレーカーの妻の警告	True	What	〇	〇	〇
113	対象文	事件の夜、ジョン・ストレーカーは厩舎を確認しに行った			〇	×	×
113	Who	ジョン・ストレーカー	True		〇	×	×
113	hasPredicate	厩舎を確認しに行った	False		〇	×	×
113	Obj	事件の夜、	False	判別不能	〇	×	×
114	対象文	ジョン・ストレーカーの妻は事件の翌朝７時に起きた			〇	〇	×
114	Who	ジョン・ストレーカーの妻	True		〇	〇	×
114	hasPredicate	起きた	True	hasPredicate	〇	〇	×
114	Obj	事件の翌朝７時	False	判別不能	〇	〇	×
115	対象文	ジョン・ストレーカーは事件の翌朝の７時に厩舎から家に帰ってきていなかった			〇	×	〇
115	Who	ジョン・ストレーカー	True		〇	×	〇
115	hasPredicate	厩舎から家に帰ってきていなかった	False		〇	×	〇
115	Obj	事件の翌朝の７時	True	When	〇	×	〇
116	対象文	ジョン・ストレーカーの妻とエディス・バクスタは厩舎に行った			〇	〇	〇
116	Who	ジョン・ストレーカーの妻	True		〇	〇	〇
116	Who	エディス・バクスタ	True		〇	〇	〇
116	hasPredicate	行った	True	hasPredicate	〇	〇	〇
116	Obj	厩舎	True	To	〇	〇	〇
117	対象文	厩舎の戸は開いていた			〇	〇	無
117	Who	厩舎の戸	True		〇	〇	無
117	hasPredicate	開いていた	True	hasProperty	〇	〇	無
118	対象文	ネッド・ハンターは深く眠っていた			〇	×	無
118	Who	ネッド・ハンター	True		〇	×	無
118	hasPredicate	深く眠っていた	False		〇	×	無
119	対象文	白銀号は厩舎にいなかった			〇	〇	〇
119	Who	白銀号	True		〇	〇	〇
119	hasPredicate	いなかった	True	hasPredicate	〇	〇	〇
119	Obj	厩舎	True	Where	〇	〇	〇
120	対象文	ジョン・ストレーカーは厩舎にいなかった			〇	〇	〇
120	Who	ジョン・ストレーカー	True		〇	〇	〇
120	hasPredicate	いなかった	True	hasPredicate	〇	〇	〇
120	Obj	厩舎	True	Where	〇	〇	〇
121	対象文	ジョン・ストレーカーの妻は２人の若者を起した			〇	〇	〇
121	Who	ジョン・ストレーカーの妻	True		〇	〇	〇
121	hasPredicate	起した	True	hasPredicate	〇	〇	〇
121	Obj	２人の若者	True	What	〇	〇	〇
122	対象文	２人の若者は以下を証言した			〇	〇	×
122	Who	２人の若者	True		〇	〇	×
122	hasPredicate	証言した	True	hasPredicate	〇	〇	×
122	Obj	以下	False	判別不能	〇	〇	×
123	対象文	事件の夜は何事もなかった			×	×	×
123	Who	何事	False		×	×	×
123	hasPredicate	なかった	False		×	×	×
123	Obj	事件の夜	False	判別不能	×	×	×
124	対象文	ネッド・ハンターは強い薬品により、深く眠っていた			〇	×	×
124	Who	ネッド・ハンター	True		〇	×	×
124	hasPredicate	深く眠っていた	False		〇	×	×
124	Obj	強い薬品により、	False	判別不能	〇	×	×
125	対象文	二人の若者とジョン・ストレーカーの妻とエディス・バクスタはジョン・ストレーカーと白銀号を探しに行った			〇	×	無
125	Who	二人の若者	True		〇	×	無
125	Who	ジョン・ストレーカーの妻	True		〇	×	無
125	Who	エディス・バクスタ	True		〇	×	無
125	hasPredicate	ジョン・ストレーカーと白銀号を探しに行った	False		〇	×	無
126	対象文	白銀号は荒地にいなかった			〇	〇	〇
126	Who	白銀号	True		〇	〇	〇
126	hasPredicate	いなかった	True	hasPredicate	〇	〇	〇
126	Obj	荒地	True	Where	〇	〇	〇
127	対象文	ジョン・ストレーカーの外套は、厩舎から四分の一哩のところのはりえにしだの藪に掛かっていた			〇	〇	×
127	Who	ジョン・ストレーカーの外套	True		〇	〇	×
127	hasPredicate	掛かっていた	True	hasPredicate	〇	〇	×
127	Obj	厩舎	False	判別不能	〇	〇	×
127	Obj	四分の一哩のところのはりえ	False	判別不能	〇	〇	×
127	Obj	しだの藪	False	判別不能	〇	〇	×
128	対象文	ジョン・ストレーカーは、はりえにしだの藪の先の窪みで死んでいた			〇	〇	〇
128	Who	ジョン・ストレーカー	True		〇	〇	〇
128	hasPredicate	死んでいた	True	hasProperty	〇	〇	〇
128	Obj	はりえにしだの藪の先の窪み	True	Where	〇	〇	〇
129	対象文	ジョン・ストレーカーの頭蓋骨は、何か重い兇器を使って粉砕されていた			〇	×	無
129	Who	ジョン・ストレーカーの頭蓋骨	True		〇	×	無
129	hasPredicate	何か重い兇器を使って粉砕されていた	False		〇	×	無
130	対象文	ジョン・ストレーカーの腿は、極めて鋭い凶器を使って長く鮮やかに斬られていた			〇	×	無
130	Who	ジョン・ストレーカーの腿	True		〇	×	無
130	hasPredicate	極めて鋭い凶器を使って長く鮮やかに斬られていた	False		〇	×	無
131	対象文	死体の右の手は小さなナイフを握っていた			〇	〇	〇
131	Who	死体の右の手	True		〇	〇	〇
131	hasPredicate	握っていた	True	hasPredicate	〇	〇	〇
131	Obj	小さなナイフ	True	What	〇	〇	〇
132	対象文	血がナイフについていた			〇	〇	〇
132	Who	血	True		〇	〇	〇
132	hasPredicate	ついていた	True	hasPredicate	〇	〇	〇
132	Obj	ナイフ	True	On	〇	〇	〇
133	対象文	死体の左の手はネクタイを掴んでいた			〇	〇	〇
133	Who	死体の左の手	True		〇	〇	〇
133	hasPredicate	掴んでいた	True	hasPredicate	〇	〇	〇
133	Obj	ネクタイ	True	What	〇	〇	〇
134	対象文	エディス・バクスタとネッド・ハンターは、以下を証言した			〇	〇	×
134	Who	エディス・バクスタ	True		〇	〇	×
134	Who	ネッド・ハンター	True		〇	〇	×
134	hasPredicate	証言した	True	hasPredicate	〇	〇	×
134	Obj	以下	False	判別不能	〇	〇	×
135	対象文	フィッロイ・シムソンはネクタイをつけていた			〇	〇	〇
135	Who	フィッロイ・シムソン	True		〇	〇	〇
135	hasPredicate	つけていた	True	hasPredicate	〇	〇	〇
135	Obj	ネクタイ	True	What	〇	〇	〇
136	対象文	ネッド・ハンターは、以下を申し立てた			〇	〇	×
136	Who	ネッド・ハンター	True		〇	〇	×
136	hasPredicate	申し立てた	True	hasPredicate	〇	〇	×
136	Obj	以下	False	判別不能	〇	〇	×
137	対象文	フィッロイ・シムソンはネッド・ハンターの分の羊のカレー料理に薬を混ぜた			〇	〇	〇
137	Who	フィッロイ・シムソン	True		〇	〇	〇
137	hasPredicate	混ぜた	True	hasPredicate	〇	〇	〇
137	Obj	ネッド・ハンターの分の羊のカレー料理	True	To	〇	〇	〇
137	Obj	薬	True	What	〇	〇	〇
138	対象文	白銀号の足跡は殺人現場にあった			〇	〇	×
138	Who	白銀号の足跡	True		〇	〇	×
138	hasPredicate	あった	True	hasPredicate	〇	〇	×
138	Obj	殺人現場	False	判別不能	〇	〇	×
139	対象文	ジョン・ストレーカーの格闘中、白銀号はジョン・ストレーカーのそばにいたようである			〇	〇	×
139	Who	白銀号	True		〇	〇	×
139	hasPredicate	いたようである	True	hasPredicate	〇	〇	×
139	Obj	ジョン・ストレーカーの格闘中、	False	判別不能	〇	〇	×
139	Obj	ジョン・ストレーカーのそば	False	判別不能	〇	〇	×
140	対象文	ジョンストレーカは格闘した			×	〇	無
140	Who	ジョンストレーカ	False		×	〇	無
140	hasPredicate	格闘した	True	hasPredicate	×	〇	無
141	対象文	白銀号は行方不明である			〇	〇	無
141	Who	白銀号	True		〇	〇	無
141	hasPredicate	行方不明である	True	hasProperty	〇	〇	無
142	対象文	白銀号は莫大な賞金を掛けられていた			〇	〇	〇
142	Who	白銀号	True		〇	〇	〇
142	hasPredicate	掛けられていた	True	hasProperty	〇	〇	〇
142	Obj	莫大な賞金	True	What	〇	〇	〇
143	対象文	ダートムアのジプシーは白銀号に注意を向ける			〇	×	△
143	Who	ダートムアのジプシー	True		〇	×	△
143	hasPredicate	向ける	False		〇	×	△
143	Obj	白銀号	True	To	〇	×	△
143	Obj	注意	False	判別不能	〇	×	△
144	対象文	ネッド・ハンターの分の羊のカレー料理は多量の阿片末を含んでいた			〇	〇	〇
144	Who	ネッド・ハンターの分の羊のカレー料理	True		〇	〇	〇
144	hasPredicate	含んでいた	True	hasProperty	〇	〇	〇
144	Obj	多量の阿片末	True	What	〇	〇	〇
145	対象文	食事後、２人の若者は異常なかった			〇	〇	×
145	Who	２人の若者	True		〇	〇	×
145	hasPredicate	異常なかった	True	hasProperty	〇	〇	×
145	Obj	食事後、	False	判別不能	〇	〇	×
146	対象文	グレゴリ警部はフィッロイ・シムソンを捕まえた			〇	〇	〇
146	Who	グレゴリ警部	True		〇	〇	〇
146	hasPredicate	捕まえた	True	hasPredicate	〇	〇	〇
146	Obj	フィッロイ・シムソン	True	What	〇	〇	〇
147	対象文	フィッロイ・シムソンは立派な生れである			〇	〇	無
147	Who	フィッロイ・シムソン	True		〇	〇	無
147	hasPredicate	立派な生れである	True	hasProperty	〇	〇	無
148	対象文	フィッロイ・シムソンは立派に育てられた			〇	×	無
148	Who	フィッロイ・シムソン	True		〇	×	無
148	hasPredicate	立派に育てられた	False		〇	×	無
149	対象文	フィッロイ・シムソンは競馬の賭けを失敗した			〇	〇	〇
149	Who	フィッロイ・シムソン	True		〇	〇	〇
149	hasPredicate	失敗した	True	hasPredicate	〇	〇	〇
149	Obj	競馬の賭け	True	What	〇	〇	〇
150	対象文	フィッロイ・シムソンは、ロンドンのスポート倶楽部で小さな賭事の胴元をやって生計を立てている。			〇	×	〇
150	Who	フィッロイ・シムソン	True		〇	×	〇
150	hasPredicate	ロンドンのスポート倶楽部で小さな賭事の胴元をやって生計を立てている。	False		〇	×	〇
150	Obj	生計	True	What	〇	×	〇
151	対象文	フィッロイ・シムソンは、小さな賭事の胴元をやっている			〇	〇	〇
151	Who	フィッロイ・シムソン	True		〇	〇	〇
151	hasPredicate	やっている	True	hasPredicate	〇	〇	〇
151	Obj	小さな賭事の胴元	True	What	〇	〇	〇
152	対象文	フィッロイ・シムソンは、五千ポンドを白銀号の競走馬に賭けていた			〇	〇	〇
152	Who	フィッロイ・シムソン	True		〇	〇	〇
152	hasPredicate	賭けていた	True	hasPredicate	〇	〇	〇
152	Obj	五千ポンド	True	What	〇	〇	〇
152	Obj	白銀号の競走馬	True	To	〇	〇	〇
153	対象文	フィッロイ・シムソンは、デスボロについての情報を集めていた			〇	〇	〇
153	Who	フィッロイ・シムソン	True		〇	〇	〇
153	hasPredicate	集めていた	True	hasPredicate	〇	〇	〇
153	Obj	デスボロについての情報	True	What	〇	〇	〇
154	対象文	フィッロイ・シムソンは以下を述べた			〇	〇	×
154	Who	フィッロイ・シムソン	True		〇	〇	×
154	hasPredicate	述べた	True	hasPredicate	〇	〇	×
154	Obj	以下	False	判別不能	〇	〇	×
155	対象文	フィッロイ・シムソンは競馬の情報収集のためケープルトンの厩舎に出かけていた			〇	〇	〇
155	Who	フィッロイ・シムソン	True		〇	〇	〇
155	hasPredicate	出かけていた	True	hasPredicate	〇	〇	〇
155	Obj	競馬の情報収集のため	True	Why	〇	〇	〇
155	Obj	ケープルトンの厩舎	True	To	〇	〇	〇
156	対象文	デスボロは、白銀号に次ぐ人気を持つ			〇	〇	〇
156	Who	デスボロ	True		〇	〇	〇
156	hasPredicate	持つ	True	hasPredicate	〇	〇	〇
156	Obj	白銀号に次ぐ人気	True	What	〇	〇	〇
157	対象文	サイラス・ブラウンはデスボロを管理している			〇	〇	〇
157	Who	サイラス・ブラウン	True		〇	〇	〇
157	hasPredicate	管理している	True	hasPredicate	〇	〇	〇
157	Obj	デスボロ	True	What	〇	〇	〇
158	対象文	フィッロイ・シムソンは以上を認めた			〇	〇	×
158	Who	フィッロイ・シムソン	True		〇	〇	×
158	hasPredicate	認めた	True	hasPredicate	〇	〇	×
158	Obj	以上	False	判別不能	〇	〇	×
159	対象文	フィッロイ・シムソンは以下を申し立てた			〇	〇	×
159	Who	フィッロイ・シムソン	True		〇	〇	×
159	hasPredicate	申し立てた	True	hasPredicate	〇	〇	×
159	Obj	以下	False	判別不能	〇	〇	×
160	対象文	フィッロイ・シムソンは事件に無関係である			〇	×	×
160	Who	フィッロイ・シムソン	True		〇	×	×
160	hasPredicate	無関係である	False		〇	×	×
160	Obj	事件	False	判別不能	〇	×	×
161	対象文	フィッロイ・シムソンは顔色を変えた			〇	〇	〇
161	Who	フィッロイ・シムソン	True		〇	〇	〇
161	hasPredicate	変えた	True	hasPredicate	〇	〇	〇
161	Obj	顔色	True	What	〇	〇	〇
162	対象文	フィッロイ・シムソンはネクタイを見せられた			〇	〇	〇
162	Who	フィッロイ・シムソン	True		〇	〇	〇
162	hasPredicate	見せられた	True	hasPredicate	〇	〇	〇
162	Obj	ネクタイ	True	What	〇	〇	〇
163	対象文	フィッロイ・シムソンは殺人現場のネクタイを説明できなかった			〇	〇	〇
163	Who	フィッロイ・シムソン	True		〇	〇	〇
163	hasPredicate	説明できなかった	True	hasPredicate	〇	〇	〇
163	Obj	殺人現場のネクタイ	True	What	〇	〇	〇
164	対象文	フィッロイ・シムソンは事件の夜、十分な兇器を持っていた			〇	〇	×
164	Who	フィッロイ・シムソン	True		〇	〇	×
164	hasPredicate	持っていた	True	hasPredicate	〇	〇	×
164	Obj	事件の夜、	False	判別不能	〇	〇	×
164	Obj	十分な兇器	False	判別不能	〇	〇	×
165	対象文	事件の夜、フィッロイ・シムソンは野外にいたので濡れていた			〇	×	×
165	Who	フィッロイ・シムソン	True		〇	×	×
165	hasPredicate	野外にいたので濡れていた	False		〇	×	×
165	Obj	事件の夜、	False	判別不能	〇	×	×
166	対象文	フィッロイ・シムソンは傷を負っていない			〇	×	×
166	Who	フィッロイ・シムソン	True		〇	×	×
166	hasPredicate	負っていない	False		〇	×	×
166	Obj	傷	False	判別不能	〇	×	×
167	対象文	ワトソンは以下を言った			〇	〇	×
167	Who	ワトソン	True		〇	〇	×
167	hasPredicate	言った	True	hasPredicate	〇	〇	×
167	Obj	以下	False	判別不能	〇	〇	×
168	対象文	ジョン・ストレーカーは自傷した			〇	〇	無
168	Who	ジョン・ストレーカー	True		〇	〇	無
168	hasPredicate	自傷した	True	hasPredicate	〇	〇	無
169	対象文	ジョン・ストレーカーは、殴打されたため痙攣的にもがいた			〇	×	〇
169	Who	ジョン・ストレーカー	True		〇	×	〇
169	hasPredicate	痙攣的にもがいた	False		〇	×	〇
169	Obj	殴打されたため	True	Why	〇	×	〇
170	対象文	ジョン・ストレーカーは殴打された			〇	〇	無
170	Who	ジョン・ストレーカー	True		〇	〇	無
170	hasPredicate	殴打された	True	hasPredicate	〇	〇	無
171	対象文	ホームズは以下を言った			〇	〇	×
171	Who	ホームズ	True		〇	〇	×
171	hasPredicate	言った	True	hasPredicate	〇	〇	×
171	Obj	以下	False	判別不能	〇	〇	×
172	対象文	警察の推理は以下である			〇	×	無
172	Who	警察の推理	True		〇	×	無
172	hasPredicate	以下である	False		〇	×	無
173	対象文	事件の夜、フィッロイ・シムソンはネッド・ハンターを眠らせた			〇	〇	△
173	Who	フィッロイ・シムソン	True		〇	〇	△
173	hasPredicate	眠らせた	True	hasPredicate	〇	〇	△
173	Obj	事件の夜、	False	判別不能	〇	〇	△
173	Obj	ネッド・ハンター	True	What	〇	〇	△
174	対象文	フィッロイ・シムソンは、厩舎の合鍵を手に入れた			〇	×	△
174	Who	フィッロイ・シムソン	True		〇	×	△
174	hasPredicate	入れた	False		〇	×	△
174	Obj	厩舎の合鍵	True	What	〇	×	△
174	Obj	手	False	判別不能	〇	×	△
175	対象文	フィッロイ・シムソンは白銀号を荒地の方に連れ出した			〇	〇	〇
175	Who	フィッロイ・シムソン	True		〇	〇	〇
175	hasPredicate	連れ出した	True	hasPredicate	〇	〇	〇
175	Obj	白銀号	True	What	〇	〇	〇
175	Obj	荒地の方	True	To	〇	〇	〇
176	対象文	フィッロイ・シムソンは、厩舎の戸を開けっ放しにした			〇	×	無
176	Who	フィッロイ・シムソン	True		〇	×	無
176	hasPredicate	厩舎の戸を開けっ放しにした	False		〇	×	無
177	対象文	フィッロイ・シムソンとジョン・ストレーカーは出会った			〇	〇	無
177	Who	フィッロイ・シムソン	True		〇	〇	無
177	Who	ジョン・ストレーカー	True		〇	〇	無
177	hasPredicate	出会った	True	hasPredicate	〇	〇	無
178	対象文	フィッロイ・シムソンとジョン・ストレーカーは争った			〇	〇	無
178	Who	フィッロイ・シムソン	True		〇	〇	無
178	Who	ジョン・ストレーカー	True		〇	〇	無
178	hasPredicate	争った	True	hasPredicate	〇	〇	無
179	対象文	フィッロイ・シムソンはジョン・ストレーカーの頭を太いステッキで叩き潰した			〇	〇	△
179	Who	フィッロイ・シムソン	True		〇	〇	△
179	hasPredicate	叩き潰した	True	hasPredicate	〇	〇	△
179	Obj	ジョン・ストレーカーの頭	True	What	〇	〇	△
179	Obj	太いステッキ	False	判別不能	〇	〇	△
180	対象文	戦闘中、フィッロイ・シムソンは傷を負わなかった			〇	×	△
180	Who	フィッロイ・シムソン	True		〇	×	△
180	hasPredicate	負わなかった	False		〇	×	△
180	Obj	戦闘中、	False	判別不能	〇	×	△
180	Obj	傷	True	What	〇	×	△
181	対象文	フィッロイ・シムソンは白銀号を隠した			〇	〇	〇
181	Who	フィッロイ・シムソン	True		〇	〇	〇
181	hasPredicate	隠した	True	hasPredicate	〇	〇	〇
181	Obj	白銀号	True	What	〇	〇	〇
182	対象文	戦闘中、白銀号は脱走した			〇	×	×
182	Who	白銀号	True		〇	×	×
182	hasPredicate	脱走した	False		〇	×	×
182	Obj	戦闘中、	False	判別不能	〇	×	×
183	対象文	白銀号は荒野をうろついている			〇	〇	〇
183	Who	白銀号	True		〇	〇	〇
183	hasPredicate	うろついている	True	hasPredicate	〇	〇	〇
183	Obj	荒野	True	Where	〇	〇	〇
184	対象文	グレゴリ警部は以下を言った			〇	〇	×
184	Who	グレゴリ警部	True		〇	〇	×
184	hasPredicate	言った	True	hasPredicate	〇	〇	×
184	Obj	以下	False	判別不能	〇	〇	×
185	対象文	戦闘中、ジョン・ストレーカーは自傷した			〇	〇	×
185	Who	ジョン・ストレーカー	True		〇	〇	×
185	hasPredicate	自傷した	True	hasPredicate	〇	〇	×
185	Obj	戦闘中、	False	判別不能	〇	〇	×
186	対象文	フィッロイ・シムソンはナイフを持っていなかった			〇	〇	〇
186	Who	フィッロイ・シムソン	True		〇	〇	〇
186	hasPredicate	持っていなかった	True	hasPredicate	〇	〇	〇
186	Obj	ナイフ	True	What	〇	〇	〇
187	対象文	グレゴリ警部は、フィッロイ・シムソンを疑った			〇	×	〇
187	Who	グレゴリ警部	True		〇	×	〇
187	hasPredicate	疑った	False		〇	×	〇
187	Obj	フィッロイ・シムソン	True	What	〇	×	〇
188	対象文	白銀号の失踪はフィッロイ・シムソンに利益を生む			〇	〇	〇
188	Who	白銀号の失踪	True		〇	〇	〇
188	hasPredicate	生む	True	hasPredicate	〇	〇	〇
188	Obj	フィッロイ・シムソン	True	To	〇	〇	〇
188	Obj	利益	True	What	〇	〇	〇
189	対象文	フィッロイ・シムソンはネッド・ハンターの分の羊のカレー料理に阿片末を盛った疑いがある			〇	×	無
189	Who	フィッロイ・シムソン	True		〇	×	無
189	hasPredicate	ネッド・ハンターの分の羊のカレー料理に阿片末を盛った疑いがある	False		〇	×	無
190	対象文	事件の夜、フィッロイ・シムソンは野外にいた			〇	〇	△
190	Who	フィッロイ・シムソン	True		〇	〇	△
190	hasPredicate	いた	True	hasPredicate	〇	〇	△
190	Obj	事件の夜、	False	判別不能	〇	〇	△
190	Obj	野外	True	Where	〇	〇	△
191	対象文	事件の夜、フィッロイ・シムソンは太いステッキを持っていた			〇	〇	△
191	Who	フィッロイ・シムソン	True		〇	〇	△
191	hasPredicate	持っていた	True	hasPredicate	〇	〇	△
191	Obj	事件の夜、	False	判別不能	〇	〇	△
191	Obj	太いステッキ	True	What	〇	〇	△
192	対象文	ジョン・ストレーカーの死体はフィッロイ・シムソンのネクタイを握っていた			〇	〇	〇
192	Who	ジョン・ストレーカーの死体	True		〇	〇	〇
192	hasPredicate	握っていた	True	hasPredicate	〇	〇	〇
192	Obj	フィッロイ・シムソンのネクタイ	True	What	〇	〇	〇
193	対象文	ホームズは不十分な理由によりグレゴリ警部の推論を疑った			〇	〇	△
193	Who	ホームズ	True		〇	〇	△
193	hasPredicate	疑った	True	hasPredicate	〇	〇	△
193	Obj	不十分な理由により	False	判別不能	〇	〇	△
193	Obj	グレゴリ警部の推論	True	What	〇	〇	△
194	対象文	ホームズはグレゴリ警部に白銀号を連れ出した理由、合鍵所持の真意、阿片末の入手経路、白銀号の隠し場所、紙切れに対するフィッロイ・シムソンの主張を尋ねた			〇	〇	×
194	Who	ホームズ	True		〇	〇	×
194	hasPredicate	尋ねた	True	hasPredicate	〇	〇	×
194	Obj	グレゴリ警部に白銀号を連れ出した理由、合鍵所持の真意、阿片末の入手経路、白銀号の隠し場所、紙切れに対するフィッロイ・シムソンの主張	False	判別不能	〇	〇	×
195	対象文	フィッロイ・シムソンは以下を証言した			〇	〇	×
195	Who	フィッロイ・シムソン	True		〇	〇	×
195	hasPredicate	証言した	True	hasPredicate	〇	〇	×
195	Obj	以下	False	判別不能	〇	〇	×
196	対象文	フィッロイ・シムソンはエディス・バクスタに十ポンドの紙幣を渡そうとした			〇	×	無
196	Who	フィッロイ・シムソン	True		〇	×	無
196	hasPredicate	エディス・バクスタに十ポンドの紙幣を渡そうとした	False		〇	×	無
197	対象文	グレゴリ警部以下を言った			×	〇	×
197	Who		False		×	〇	×
197	hasPredicate	言った	True	hasPredicate	×	〇	×
197	Obj	グレゴリ警部以下	False	判別不能	×	〇	×
198	対象文	フィッロイ・シムソンは、タヴィストックの土地を知っている			〇	〇	〇
198	Who	フィッロイ・シムソン	True		〇	〇	〇
198	hasPredicate	知っている	True	hasPredicate	〇	〇	〇
198	Obj	タヴィストックの土地	True	What	〇	〇	〇
199	対象文	フィッロイ・シムソンはタヴィストックに訪れた			〇	〇	〇
199	Who	フィッロイ・シムソン	True		〇	〇	〇
199	hasPredicate	訪れた	True	hasPredicate	〇	〇	〇
199	Obj	タヴィストック	True	Where	〇	〇	〇
200	対象文	フィッロイ・シムソンは阿片末をロンドンから持ってきた			×	×	無
200	Who		False		×	×	無
200	hasPredicate	フィッロイ・シムソンは阿片末をロンドンから持ってきた	False		×	×	無
201	対象文	フィッロイ・シムソンは厩舎の合鍵を捨てた			〇	〇	〇
201	Who	フィッロイ・シムソン	True		〇	〇	〇
201	hasPredicate	捨てた	True	hasPredicate	〇	〇	〇
201	Obj	厩舎の合鍵	True	What	〇	〇	〇
202	対象文	フィッロイ・シムソンは白銀号を殺した			〇	〇	〇
202	Who	フィッロイ・シムソン	True		〇	〇	〇
202	hasPredicate	殺した	True	hasPredicate	〇	〇	〇
202	Obj	白銀号	True	What	〇	〇	〇
203	対象文	フィッロイ・シムソンは以下を弁明した			〇	〇	×
203	Who	フィッロイ・シムソン	True		〇	〇	×
203	hasPredicate	弁明した	True	hasPredicate	〇	〇	×
203	Obj	以下	False	判別不能	〇	〇	×
204	対象文	フィッロイ・シムソンはネクタイを紛失した			〇	〇	〇
204	Who	フィッロイ・シムソン	True		〇	〇	〇
204	hasPredicate	紛失した	True	hasPredicate	〇	〇	〇
204	Obj	ネクタイ	True	What	〇	〇	〇
205	対象文	グレゴリ警部は以下を言った			〇	〇	×
205	Who	グレゴリ警部	True		〇	〇	×
205	hasPredicate	言った	True	hasPredicate	〇	〇	×
205	Obj	以下	False	判別不能	〇	〇	×
206	対象文	事件の夜、ジプシーの一群は殺人現場付近でキャンプをした			〇	×	△
206	Who	ジプシーの一群	True		〇	×	△
206	hasPredicate	した	False		〇	×	△
206	Obj	事件の夜、	False	判別不能	〇	×	△
206	Obj	殺人現場付近	False	判別不能	〇	×	△
206	Obj	キャンプ	True	What	〇	×	△
207	対象文	フィッロイ・シムソンはジプシーに白銀号を渡した			〇	〇	〇
207	Who	フィッロイ・シムソン	True		〇	〇	〇
207	hasPredicate	渡した	True	hasPredicate	〇	〇	〇
207	Obj	ジプシー	True	To	〇	〇	〇
207	Obj	白銀号	True	What	〇	〇	〇
208	対象文	ジプシーは白銀号を持っている			〇	〇	〇
208	Who	ジプシー	True		〇	〇	〇
208	hasPredicate	持っている	True	hasPredicate	〇	〇	〇
208	Obj	白銀号	True	What	〇	〇	〇
209	対象文	警察はジプシーを探している			〇	〇	×
209	Who	警察	True		〇	〇	×
209	hasPredicate	探している	True	hasPredicate	〇	〇	×
209	Obj	ジプシー	False	判別不能	〇	〇	×
210	対象文	グレゴリ警部はタヴィストック周辺の全ての厩と小舎を調べた			〇	〇	×
210	Who	グレゴリ警部	True		〇	〇	×
210	hasPredicate	調べた	True	hasPredicate	〇	〇	×
210	Obj	タヴィストック周辺の全ての厩	False	判別不能	〇	〇	×
210	Obj	小舎	False	判別不能	〇	〇	×
211	対象文	ケープルトンの厩舎はデスボロを飼っている			〇	〇	〇
211	Who	ケープルトンの厩舎	True		〇	〇	〇
211	hasPredicate	飼っている	True	hasPredicate	〇	〇	〇
211	Obj	デスボロ	True	What	〇	〇	〇
212	対象文	デスボロは白銀号に次ぐ人気を持つ			〇	〇	〇
212	Who	デスボロ	True		〇	〇	〇
212	hasPredicate	持つ	True	hasPredicate	〇	〇	〇
212	Obj	白銀号に次ぐ人気	True	What	〇	〇	〇
213	対象文	サイラス・ブラウンは白銀号の失踪により得する			〇	〇	〇
213	Who	サイラス・ブラウン	True		〇	〇	〇
213	hasPredicate	得する	True	hasPredicate	〇	〇	〇
213	Obj	白銀号の失踪により	True	How	〇	〇	〇
214	対象文	サイラス・ブラウンはデスボロを調馬する			〇	〇	〇
214	Who	サイラス・ブラウン	True		〇	〇	〇
214	hasPredicate	調馬する	True	hasPredicate	〇	〇	〇
214	Obj	デスボロ	True	What	〇	〇	〇
215	対象文	サイラス・ブラウンはデスボロに大金を賭けている			〇	×	〇
215	Who	サイラス・ブラウン	True		〇	×	〇
215	hasPredicate	デスボロに大金を賭けている	False		〇	×	〇
215	Obj	大金	True	What	〇	×	〇
216	対象文	サイラス・ブラウンとジョン・ストレーカーは仲が悪い			〇	〇	無
216	Who	サイラス・ブラウン	True		〇	〇	無
216	Who	ジョン・ストレーカー	True		〇	〇	無
216	hasPredicate	仲が悪い	True	hasProperty	〇	〇	無
217	対象文	警察はサイラス・ブラウンの厩舎を調べた			〇	〇	〇
217	Who	警察	True		〇	〇	〇
217	hasPredicate	調べた	True	hasPredicate	〇	〇	〇
217	Obj	サイラス・ブラウンの厩舎	True	What	〇	〇	〇
218	対象文	警察はサイラス・ブラウンの厩舎で白銀号を見つけられなかった			〇	〇	〇
218	Who	警察	True		〇	〇	〇
218	hasPredicate	見つけられなかった	True	hasPredicate	〇	〇	〇
218	Obj	サイラス・ブラウンの厩舎	True	Where	〇	〇	〇
218	Obj	白銀号	True	What	〇	〇	〇
219	対象文	サイラス・ブラウンとフィッロイ・シムソンは接点がない			〇	〇	無
219	Who	サイラス・ブラウン	True		〇	〇	無
219	Who	フィッロイ・シムソン	True		〇	〇	無
219	hasPredicate	接点がない	True	hasProperty	〇	〇	無
220	対象文	事件の夜、ジョン・ストレーカーは蝋マッチ一箱、煙草入れ、銀時計、金貨、鉛筆さし、書附、ナイフ、蝋燭を持っていた			〇	〇	×
220	Who	ジョン・ストレーカー	True		〇	〇	×
220	hasPredicate	持っていた	True	hasPredicate	〇	〇	×
220	Obj	事件の夜、	False	判別不能	〇	〇	×
220	Obj	蝋マッチ一箱、煙草入れ、銀時計、金貨、鉛筆さし、書附、ナイフ、蝋燭	False	判別不能	〇	〇	×
